seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
2, 0.5482, 6/25, 0.86086, 1.7772, 1.9891, 0.5681, 39.33
2, 0.5622, 7/25, 0.68823, 1.5978, 2.1741, 0.5785, 43.53
2, 0.5569, 8/25, 0.88482, 1.6117, 2.1087, 0.563, 52.05
2, 0.5405, 9/25, 0.80192, 1.5755, 1.9521, 0.5681, 53.15
2, 0.5483, 10/25, 0.81263, 1.6007, 1.9497, 0.5548, 45.32
2, 0.5633, 11/25, 0.86014, 1.4610, 1.9464, 0.5552, 53.580000000000005
2, 0.5490, 12/25, 1.05578, 1.4054, 2.1142, 0.5589, 55.11000000000001
2, 0.5630, 13/25, 0.81916, 1.5456, 1.8333, 0.553, 40.62
2, 0.5451, 14/25, 0.82418, 1.3283, 1.9499, 0.5565, 56.81
2, 0.5442, 15/25, 0.97152, 1.4557, 1.7191, 0.5517, 46.489999999999995
2, 0.5605, 16/25, 0.89450, 1.4019, 1.8722, 0.5627, 68.76
2, 0.5271, 17/25, 0.95973, 1.3614, 1.7930, 0.5265, 68.55
2, 0.5511, 18/25, 0.78741, 1.3016, 1.9152, 0.5457, 87.01
2, 0.5717, 19/25, 0.92104, 1.2100, 1.7830, 0.5406, 77.34
2, 0.5553, 20/25, 0.81967, 1.3241, 1.7465, 0.5391, 80.4
2, 0.5547, 21/25, 0.81224, 1.2752, 1.9302, 0.5489, 81.95
2, 0.5491, 22/25, 1.16773, 1.0039, 2.0527, 0.5625, 84.82
2, 0.5547, 23/25, 0.83487, 1.2147, 2.0369, 0.5496, 81.03
2, 0.5675, 24/25, 0.71942, 1.3037, 2.2275, 0.5426, 88.72
2, 0.5307, 25/25, 0.91395, 1.3473, 1.7312, 0.5281, 80.47
3, 0.9724, 1/25, 0.74837, 2.3233, 2.3942, 0.5352, 15.82
3, 0.5376, 2/25, 0.73937, 2.3056, 2.4559, 0.5607, 18.41
3, 0.5258, 3/25, 0.66923, 2.3255, 2.3451, 0.5882, 15.6
3, 0.5188, 4/25, 0.73315, 2.1277, 2.2762, 0.5772, 19.23
3, 0.5179, 5/25, 0.72452, 2.0431, 2.2549, 0.5804, 21.560000000000002
3, 0.5403, 6/25, 0.73256, 2.2233, 2.1556, 0.5702, 23.3
3, 0.5491, 7/25, 0.78221, 2.1317, 2.3955, 0.56, 21.44
3, 0.5352, 8/25, 0.78827, 2.1262, 2.2901, 0.5611, 20.16
3, 0.5253, 9/25, 0.73995, 1.9883, 2.3127, 0.5663, 20.27
3, 0.5490, 10/25, 0.68125, 2.1008, 2.1858, 0.5584, 23.46
3, 0.5137, 11/25, 0.82609, 1.9347, 2.2562, 0.5598, 41.8
3, 0.5262, 12/25, 0.76004, 1.9720, 2.1704, 0.5525, 40.81
3, 0.5557, 13/25, 0.78876, 1.7531, 2.4332, 0.5446, 50.1
3, 0.5356, 14/25, 0.78311, 1.5893, 2.2185, 0.5547, 57.099999999999994
3, 0.5408, 15/25, 0.95226, 2.1286, 2.5090, 0.5269, 42.05
3, 0.5539, 16/25, 0.77465, 1.8873, 2.5807, 0.5369, 37.19
3, 0.5330, 17/25, 0.83971, 1.7891, 2.3811, 0.5474, 50.080000000000005
3, 0.5307, 18/25, 0.76835, 1.6415, 2.0295, 0.5373, 53.800000000000004
3, 0.5443, 19/25, 0.74262, 1.7110, 2.4517, 0.5479, 44.29
3, 0.5490, 20/25, 0.77836, 1.6510, 1.9828, 0.5328, 58.43000000000001
3, 0.5230, 21/25, 0.73327, 1.5000, 2.3111, 0.541, 51.59
3, 0.5165, 22/25, 0.83012, 1.5880, 2.5963, 0.5319, 42.93
3, 0.5300, 23/25, 0.92761, 1.3245, 2.0573, 0.5257, 56.19
3, 0.4846, 24/25, 0.69153, 1.4081, 2.2682, 0.5382, 58.650000000000006
3, 0.5223, 25/25, 1.00865, 1.4084, 2.1837, 0.5379, 45.989999999999995
4, 0.9935, 1/25, 0.69275, 2.3268, 2.3733, 0.5581, 3.6799999999999997
4, 0.3479, 2/25, 0.83324, 2.1447, 2.0988, 0.5477, 12.42
4, 0.4165, 3/25, 0.74299, 2.0196, 2.1228, 0.574, 12.32
4, 0.4568, 4/25, 0.75400, 2.0872, 2.0253, 0.5754, 23.24
4, 0.4234, 5/25, 0.76917, 2.0603, 2.1583, 0.5692, 29.48
4, 0.5093, 6/25, 0.67595, 2.0308, 1.9972, 0.5801, 33.79
4, 0.4798, 7/25, 0.63093, 2.0521, 2.0649, 0.5769, 43.580000000000005
4, 0.4689, 8/25, 0.81396, 1.7847, 2.2003, 0.5642, 54.53
4, 0.5234, 9/25, 0.71181, 1.7833, 2.0046, 0.565, 52.59
4, 0.4870, 10/25, 0.85988, 1.8085, 2.3770, 0.5591, 58.10999999999999
4, 0.5109, 11/25, 0.83659, 1.7167, 2.2775, 0.5447, 68.58999999999999
4, 0.5230, 12/25, 0.76604, 1.8307, 2.3320, 0.5749, 65.01
4, 0.5028, 13/25, 0.61873, 1.5824, 1.9882, 0.5735, 62.7
4, 0.4876, 14/25, 0.96608, 1.5047, 2.2376, 0.5535, 72.18
4, 0.5390, 15/25, 0.72615, 1.4554, 2.1206, 0.5598, 67.93
4, 0.5351, 16/25, 0.99987, 1.4859, 2.4024, 0.5394, 79.72
4, 0.5493, 17/25, 0.69181, 1.8379, 2.4597, 0.5635, 70.42
4, 0.5565, 18/25, 0.88916, 1.3471, 2.1317, 0.5654, 69.35
4, 0.4937, 19/25, 0.88241, 1.5814, 2.1042, 0.5473, 80.93
4, 0.5284, 20/25, 0.93281, 1.4268, 2.2413, 0.5388, 83.67
4, 0.5086, 21/25, 0.87255, 1.3095, 2.4098, 0.5555, 79.19
4, 0.5230, 22/25, 0.86379, 1.5888, 2.6921, 0.54, 77.35
4, 0.5396, 23/25, 0.77919, 1.3886, 2.2942, 0.5424, 80.83
4, 0.4636, 24/25, 0.92890, 1.1021, 1.8142, 0.5417, 82.87
4, 0.5294, 25/25, 0.91246, 1.2916, 1.9017, 0.5255, 78.03
5, 0.9945, 1/25, 0.71744, 2.1161, 2.1784, 0.553, 23.03
5, 0.5564, 2/25, 0.72099, 2.0436, 2.1858, 0.5733, 30.86
5, 0.5930, 3/25, 0.74788, 1.9720, 2.1823, 0.5791, 34.01
5, 0.6175, 4/25, 0.71626, 1.9526, 2.1094, 0.5929, 40.56
5, 0.6220, 5/25, 0.73506, 1.8440, 2.1406, 0.5883, 40.67
5, 0.6371, 6/25, 0.78541, 1.9629, 2.0273, 0.5824, 46.12
5, 0.5959, 7/25, 0.71425, 1.8834, 2.1601, 0.5692, 42.730000000000004
5, 0.5737, 8/25, 0.71004, 1.7516, 1.8858, 0.5691, 48.39
5, 0.5747, 9/25, 0.88444, 1.7353, 2.1660, 0.5654, 46.25
5, 0.5571, 10/25, 0.81754, 1.6747, 2.0030, 0.5629, 46.050000000000004
5, 0.5212, 11/25, 0.91519, 1.6707, 2.1334, 0.5529, 44.269999999999996
5, 0.5815, 12/25, 0.79704, 1.7002, 1.9670, 0.5606, 68.44
5, 0.5592, 13/25, 0.94552, 1.6800, 2.0666, 0.5475, 66.57
5, 0.5389, 14/25, 0.90984, 1.3890, 2.5412, 0.5574, 63.4
5, 0.5609, 15/25, 0.83857, 1.5093, 1.9764, 0.5567, 70.47
5, 0.5872, 16/25, 0.71914, 1.5846, 2.2345, 0.5614, 53.14
5, 0.5763, 17/25, 1.03362, 1.2736, 1.9102, 0.5272, 60.88
