seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.2500, 21/25, 1.18610, 1.9839, 2.0868, 0.5159, 15.49
1, 0.2500, 22/25, 1.13364, 2.0112, 2.1695, 0.5213, 19.869999999999997
1, 0.2500, 23/25, 1.24048, 1.9493, 2.0774, 0.5115, 19.06
1, 0.2500, 24/25, 1.35485, 1.9583, 2.0591, 0.503, 16.45
1, 0.2500, 25/25, 1.39970, 1.9117, 2.0193, 0.4988, 16.63
1, 0.3000, 1/25, 0.98030, 2.3484, 2.3505, 0.5, 10.0
1, 0.3000, 2/25, 0.78879, 2.2550, 2.2573, 0.51, 15.72
1, 0.3000, 3/25, 1.17492, 2.1799, 2.1831, 0.4636, 19.66
1, 0.3000, 4/25, 1.13925, 2.1545, 2.1584, 0.4719, 21.9
1, 0.3000, 5/25, 1.02824, 2.1889, 2.1831, 0.4883, 19.52
1, 0.3000, 6/25, 0.90232, 2.1658, 2.1949, 0.5054, 17.2
1, 0.3000, 7/25, 0.99288, 2.1341, 2.1802, 0.5005, 14.78
1, 0.3000, 8/25, 1.13477, 2.1446, 2.1731, 0.4881, 9.49
1, 0.3000, 9/25, 1.05121, 2.0813, 2.1568, 0.5067, 10.74
1, 0.3000, 10/25, 0.96107, 2.0950, 2.1801, 0.5188, 14.56
1, 0.3000, 11/25, 0.99304, 2.0495, 2.1844, 0.518, 17.41
1, 0.3000, 12/25, 1.11819, 2.0408, 2.1448, 0.5021, 15.809999999999999
1, 0.3000, 13/25, 1.23923, 2.0529, 2.1383, 0.4953, 15.110000000000001
1, 0.3000, 14/25, 1.10636, 2.0716, 2.2158, 0.5096, 11.61
1, 0.3000, 15/25, 1.09778, 2.0734, 2.1937, 0.5143, 13.68
1, 0.3000, 16/25, 1.18018, 2.0419, 2.1463, 0.5065, 12.41
1, 0.3000, 17/25, 1.19506, 2.0512, 2.2310, 0.5057, 15.07
1, 0.3000, 18/25, 1.10647, 2.0215, 2.1501, 0.5098, 14.39
1, 0.3000, 19/25, 1.09402, 2.0125, 2.1426, 0.5132, 17.349999999999998
1, 0.3000, 20/25, 1.16414, 1.9624, 2.1647, 0.5093, 16.29
1, 0.3000, 21/25, 1.25752, 1.9634, 2.1458, 0.5124, 17.88
1, 0.3000, 22/25, 1.20866, 2.0244, 2.0751, 0.5156, 16.16
1, 0.3000, 23/25, 1.11371, 1.9917, 2.1199, 0.5221, 19.21
1, 0.3000, 24/25, 1.05643, 1.9795, 2.0736, 0.5282, 20.06
1, 0.3000, 25/25, 1.09659, 1.9308, 2.1517, 0.523, 16.66
1, 0.3500, 1/25, 0.97848, 2.3439, 2.3484, 0.5, 10.0
1, 0.3500, 2/25, 0.82750, 2.2472, 2.2609, 0.5113, 12.97
1, 0.3500, 3/25, 1.19908, 2.1728, 2.1572, 0.463, 22.17
1, 0.3500, 4/25, 1.08472, 2.1541, 2.1735, 0.4803, 21.47
1, 0.3500, 5/25, 0.98694, 2.1683, 2.1758, 0.4919, 19.68
1, 0.3500, 6/25, 0.94991, 2.1711, 2.1963, 0.504, 18.34
1, 0.3500, 7/25, 1.01175, 2.1439, 2.1922, 0.4987, 10.35
1, 0.3500, 8/25, 1.02338, 2.1104, 2.1591, 0.5016, 11.08
1, 0.3500, 9/25, 1.03619, 2.0753, 2.1693, 0.5085, 13.569999999999999
1, 0.3500, 10/25, 1.05248, 2.1055, 2.2450, 0.5134, 15.129999999999999
1, 0.3500, 11/25, 1.05930, 2.0715, 2.1788, 0.5159, 12.6
1, 0.3500, 12/25, 1.09286, 2.0726, 2.1977, 0.5106, 13.270000000000001
1, 0.3500, 13/25, 1.11800, 2.0715, 2.2078, 0.5084, 13.16
1, 0.3500, 14/25, 1.11711, 2.0512, 2.1380, 0.5108, 10.4
1, 0.3500, 15/25, 1.07134, 2.0561, 2.2008, 0.5164, 12.16
1, 0.3500, 16/25, 1.04476, 2.0768, 2.2205, 0.519, 15.5
1, 0.3500, 17/25, 1.02622, 2.0460, 2.1704, 0.5196, 16.99
1, 0.3500, 18/25, 1.05876, 2.0543, 2.1877, 0.5163, 16.03
1, 0.3500, 19/25, 1.14486, 2.0182, 2.1547, 0.5166, 15.110000000000001
1, 0.3500, 20/25, 1.16588, 2.0060, 2.1772, 0.5138, 14.31
1, 0.3500, 21/25, 1.12163, 1.9942, 2.1333, 0.5183, 15.509999999999998
1, 0.3500, 22/25, 1.16427, 1.9998, 2.1552, 0.5158, 17.419999999999998
1, 0.3500, 23/25, 1.13327, 1.9898, 2.1429, 0.5193, 15.18
1, 0.3500, 24/25, 1.13660, 1.9720, 2.0884, 0.5232, 14.19
1, 0.3500, 25/25, 1.10456, 1.9494, 2.1650, 0.5203, 17.06
1, 0.4000, 1/25, 0.97452, 2.3394, 2.3431, 0.5, 10.0
1, 0.4000, 2/25, 0.83112, 2.2433, 2.2792, 0.5123, 16.950000000000003
1, 0.4000, 3/25, 1.29405, 2.2044, 2.2036, 0.452, 20.330000000000002
1, 0.4000, 4/25, 1.06675, 2.1680, 2.1800, 0.4837, 20.02
1, 0.4000, 5/25, 0.92437, 2.1912, 2.2254, 0.5008, 16.869999999999997
1, 0.4000, 6/25, 0.97326, 2.1859, 2.2332, 0.4979, 15.22
1, 0.4000, 7/25, 1.07550, 2.1545, 2.2003, 0.488, 15.58
1, 0.4000, 8/25, 0.97280, 2.1227, 2.1663, 0.5055, 14.38
1, 0.4000, 9/25, 0.93205, 2.1261, 2.1837, 0.5178, 9.01
1, 0.4000, 10/25, 0.97113, 2.0941, 2.1572, 0.5132, 9.46
1, 0.4000, 11/25, 1.06005, 2.1086, 2.1953, 0.5081, 13.51
1, 0.4000, 12/25, 1.08829, 2.0726, 2.1219, 0.5034, 7.630000000000001
1, 0.4000, 13/25, 1.07331, 2.0942, 2.1889, 0.5045, 10.459999999999999
1, 0.4000, 14/25, 1.16494, 2.0742, 2.1471, 0.4963, 7.62
1, 0.4000, 15/25, 1.20227, 2.0818, 2.1960, 0.4977, 8.95
1, 0.4000, 16/25, 1.16034, 2.0862, 2.2351, 0.5067, 11.18
1, 0.4000, 17/25, 1.04640, 2.0386, 2.1644, 0.5167, 15.21
1, 0.4000, 18/25, 0.97739, 2.0247, 2.1833, 0.5266, 14.26
1, 0.4000, 19/25, 1.01128, 2.0596, 2.1707, 0.5241, 12.47
1, 0.4000, 20/25, 0.99299, 2.0335, 2.1557, 0.5302, 14.680000000000001
1, 0.4000, 21/25, 1.01797, 2.0377, 2.1476, 0.5333, 16.150000000000002
1, 0.4000, 22/25, 1.07741, 2.0265, 2.1462, 0.5249, 12.45
1, 0.4000, 23/25, 1.13605, 2.0676, 2.0929, 0.5226, 10.870000000000001
1, 0.4000, 24/25, 1.09051, 2.0164, 2.0715, 0.5251, 14.17
1, 0.4000, 25/25, 1.04165, 1.9898, 2.1143, 0.5254, 17.18
1, 0.4500, 1/25, 0.97688, 2.3415, 2.3457, 0.5, 10.0
1, 0.4500, 2/25, 0.82343, 2.2545, 2.2668, 0.511, 16.88
1, 0.4500, 3/25, 1.25341, 2.1889, 2.1739, 0.4554, 19.54
1, 0.4500, 4/25, 1.03168, 2.1670, 2.1496, 0.4877, 19.52
1, 0.4500, 5/25, 0.91980, 2.1982, 2.1951, 0.4982, 16.41
1, 0.4500, 6/25, 0.88399, 2.1822, 2.2348, 0.5173, 8.7
1, 0.4500, 7/25, 1.10084, 2.1678, 2.1782, 0.4927, 7.71
1, 0.4500, 8/25, 1.21112, 2.1616, 2.1551, 0.4827, 8.28
1, 0.4500, 9/25, 1.02207, 2.1517, 2.1702, 0.5013, 6.3
1, 0.4500, 10/25, 0.96689, 2.1766, 2.2122, 0.5143, 7.13
1, 0.4500, 11/25, 0.94481, 2.1550, 2.1876, 0.523, 9.99
1, 0.4500, 12/25, 0.96976, 2.1576, 2.1957, 0.5278, 9.46
