seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.0500, 15/50, 22.37922, 2.5515, 2.6085, 0.5055, 40.400000000000006
1, 0.0500, 16/50, 22.22962, 2.6626, 2.6561, 0.5055, 39.69
1, 0.0500, 17/50, 21.54248, 2.6079, 2.6441, 0.5055, 40.36
1, 0.0500, 18/50, 19.71593, 2.7431, 2.7242, 0.5055, 39.58
1, 0.0500, 19/50, 18.95328, 2.5484, 2.4744, 0.5055, 42.51
1, 0.0500, 20/50, 18.16542, 2.3385, 2.3918, 0.5055, 45.42
1, 0.0500, 21/50, 18.90787, 2.4424, 2.4515, 0.5055, 45.540000000000006
1, 0.0500, 22/50, 18.14060, 2.3029, 2.2867, 0.5055, 47.599999999999994
1, 0.0500, 23/50, 18.42382, 2.3516, 2.2835, 0.5055, 45.92
1, 0.0500, 24/50, 17.98375, 2.5495, 2.5373, 0.5055, 43.97
1, 0.0500, 25/50, 17.31679, 2.2924, 2.3689, 0.5055, 46.81
1, 0.0500, 26/50, 17.35514, 2.3321, 2.3925, 0.5055, 45.879999999999995
1, 0.0500, 27/50, 17.31001, 2.5010, 2.5398, 0.5055, 45.85
1, 0.0500, 28/50, 16.84897, 2.2914, 2.4161, 0.5055, 46.26
1, 0.0500, 29/50, 15.93758, 2.2496, 2.2176, 0.5055, 47.38
1, 0.0500, 30/50, 15.82216, 2.2407, 2.3329, 0.5055, 46.86
1, 0.0500, 31/50, 15.76095, 2.3474, 2.2721, 0.5055, 47.03
1, 0.0500, 32/50, 15.28979, 2.2094, 2.2426, 0.5055, 47.86
1, 0.0500, 33/50, 15.06353, 2.1525, 2.3089, 0.5055, 47.96
1, 0.0500, 34/50, 15.87523, 2.2819, 2.2958, 0.5055, 47.07
1, 0.0500, 35/50, 15.52085, 2.3922, 2.3631, 0.5055, 46.61
1, 0.0500, 36/50, 14.65174, 2.2364, 2.3852, 0.5055, 46.29
1, 0.0500, 37/50, 15.15952, 2.2415, 2.3438, 0.5055, 47.85
1, 0.0500, 38/50, 14.81809, 2.2724, 2.3379, 0.5055, 47.74
1, 0.0500, 39/50, 14.60858, 2.1629, 2.1992, 0.5055, 48.22
1, 0.0500, 40/50, 14.99450, 2.1911, 2.1169, 0.5055, 49.85
1, 0.0500, 41/50, 14.48233, 2.3036, 2.1922, 0.5055, 48.16
1, 0.0500, 42/50, 14.73472, 2.3901, 2.2802, 0.5055, 47.97
1, 0.0500, 43/50, 15.05691, 2.3355, 2.2553, 0.5055, 48.370000000000005
1, 0.0500, 44/50, 14.28632, 2.3059, 2.2045, 0.5055, 48.91
1, 0.0500, 45/50, 14.35580, 2.3145, 2.2704, 0.5055, 47.8
1, 0.0500, 46/50, 14.36012, 2.2583, 2.3033, 0.5055, 48.449999999999996
1, 0.0500, 47/50, 13.43930, 2.2007, 2.2400, 0.5055, 48.78
1, 0.0500, 48/50, 13.62093, 2.1926, 2.2463, 0.5055, 48.339999999999996
1, 0.0500, 49/50, 13.97351, 2.3248, 2.2350, 0.5055, 49.419999999999995
1, 0.0500, 50/50, 14.10447, 2.2213, 2.3064, 0.5055, 48.120000000000005
1, 0.1000, 1/50, 0.39760, 4.6097, 4.6075, 0.5613, 1.67
1, 0.1000, 2/50, 0.67011, 4.5300, 4.5290, 0.5699, 2.63
1, 0.1000, 3/50, 1.69558, 4.3733, 4.3584, 0.5651, 2.86
1, 0.1000, 4/50, 2.21442, 4.2626, 4.2618, 0.5516, 4.3999999999999995
1, 0.1000, 5/50, 2.40195, 4.1001, 4.0968, 0.5282, 7.739999999999999
1, 0.1000, 6/50, 3.28143, 3.9555, 3.9404, 0.5202, 9.1
1, 0.1000, 7/50, 4.48778, 3.7510, 3.7268, 0.5096, 12.120000000000001
1, 0.1000, 8/50, 4.28260, 3.5598, 3.5654, 0.5073, 16.82
1, 0.1000, 9/50, 5.18882, 3.2993, 3.2967, 0.5058, 20.150000000000002
1, 0.1000, 10/50, 7.03041, 2.9852, 3.0002, 0.5055, 26.240000000000002
1, 0.1000, 11/50, 8.86975, 2.8644, 2.8866, 0.5056, 28.910000000000004
1, 0.1000, 12/50, 8.83117, 2.9175, 2.9206, 0.5055, 28.13
1, 0.1000, 13/50, 9.88162, 2.8472, 2.7584, 0.5055, 30.12
1, 0.1000, 14/50, 10.59017, 2.8039, 2.8840, 0.5055, 32.26
1, 0.1000, 15/50, 13.88360, 2.6186, 2.6407, 0.5055, 34.18
1, 0.1000, 16/50, 13.74952, 2.5773, 2.5507, 0.5055, 36.18
1, 0.1000, 17/50, 14.52456, 2.7514, 2.8506, 0.5055, 34.0
1, 0.1000, 18/50, 16.20631, 3.0529, 3.0302, 0.5055, 32.18
1, 0.1000, 19/50, 14.89838, 2.6933, 2.7006, 0.5055, 37.5
1, 0.1000, 20/50, 14.31026, 2.8914, 2.8427, 0.5055, 35.6
1, 0.1000, 21/50, 14.80028, 2.8498, 2.9324, 0.5055, 36.28
1, 0.1000, 22/50, 15.08022, 2.6600, 2.5645, 0.5055, 40.54
1, 0.1000, 23/50, 14.68963, 2.9036, 2.8443, 0.5055, 36.09
1, 0.1000, 24/50, 15.06741, 2.7500, 2.6647, 0.5055, 41.43
1, 0.1000, 25/50, 14.17033, 2.6531, 2.6579, 0.5055, 41.199999999999996
1, 0.1000, 26/50, 13.65859, 2.7974, 2.6948, 0.5055, 39.53
1, 0.1000, 27/50, 14.31042, 2.6074, 2.5565, 0.5055, 42.69
1, 0.1000, 28/50, 14.49909, 2.5403, 2.6508, 0.5055, 43.57
1, 0.1000, 29/50, 13.79062, 2.6821, 2.6056, 0.5055, 41.56
1, 0.1000, 30/50, 12.90979, 2.4663, 2.6234, 0.5055, 43.580000000000005
1, 0.1000, 31/50, 12.73967, 2.4681, 2.5197, 0.5055, 44.190000000000005
1, 0.1000, 32/50, 12.11291, 2.5506, 2.5026, 0.5055, 42.970000000000006
1, 0.1000, 33/50, 12.89541, 2.3858, 2.4791, 0.5055, 44.71
1, 0.1000, 34/50, 12.94937, 2.4922, 2.4512, 0.5055, 44.61
1, 0.1000, 35/50, 12.99987, 2.5534, 2.5725, 0.5055, 44.440000000000005
1, 0.1000, 36/50, 13.18085, 2.5794, 2.6978, 0.5055, 42.94
1, 0.1000, 37/50, 12.93867, 2.6535, 2.8175, 0.5055, 43.309999999999995
1, 0.1000, 38/50, 12.98296, 2.5188, 2.6800, 0.5055, 43.580000000000005
1, 0.1000, 39/50, 12.47411, 2.3985, 2.5293, 0.5055, 45.050000000000004
1, 0.1000, 40/50, 12.56752, 2.5447, 2.4951, 0.5055, 44.769999999999996
1, 0.1000, 41/50, 12.29014, 2.5381, 2.4378, 0.5055, 45.129999999999995
1, 0.1000, 42/50, 12.08185, 2.6010, 2.5540, 0.5055, 44.61
1, 0.1000, 43/50, 12.43173, 2.5881, 2.4490, 0.5055, 44.55
1, 0.1000, 44/50, 11.94792, 2.6794, 2.5907, 0.5055, 43.7
1, 0.1000, 45/50, 11.52239, 2.5802, 2.5826, 0.5056, 44.64
1, 0.1000, 46/50, 11.79126, 2.6019, 2.5448, 0.5055, 44.68
1, 0.1000, 47/50, 11.34898, 2.6171, 2.5845, 0.5056, 44.43
1, 0.1000, 48/50, 11.46272, 2.5197, 2.4821, 0.5056, 45.04
1, 0.1000, 49/50, 11.36360, 2.5774, 2.5342, 0.5056, 45.269999999999996
1, 0.1000, 50/50, 11.28800, 2.4618, 2.4718, 0.5055, 45.82
1, 0.1500, 1/50, 0.17902, 4.6279, 4.6266, 0.5476, 1.58
1, 0.1500, 2/50, 0.30447, 4.5821, 4.5797, 0.57, 2.13
1, 0.1500, 3/50, 0.60677, 4.4968, 4.4894, 0.572, 2.54
1, 0.1500, 4/50, 1.12256, 4.4027, 4.3984, 0.5693, 3.47
1, 0.1500, 5/50, 1.22084, 4.3026, 4.2886, 0.5753, 4.26
1, 0.1500, 6/50, 1.38702, 4.1993, 4.1858, 0.5582, 7.12
1, 0.1500, 7/50, 1.62712, 4.0928, 4.0830, 0.5481, 8.3
1, 0.1500, 8/50, 2.16418, 3.9486, 3.9593, 0.531, 10.45
1, 0.1500, 9/50, 2.56091, 3.7410, 3.7390, 0.5226, 12.49
1, 0.1500, 10/50, 3.16132, 3.6503, 3.6368, 0.5118, 13.65
1, 0.1500, 11/50, 3.68630, 3.4584, 3.4960, 0.5104, 17.669999999999998
1, 0.1500, 12/50, 4.63654, 3.3246, 3.3231, 0.5063, 20.0
1, 0.1500, 13/50, 5.62425, 3.2061, 3.2114, 0.5057, 20.810000000000002
1, 0.1500, 14/50, 5.71046, 3.1197, 3.1433, 0.5057, 23.599999999999998
1, 0.1500, 15/50, 6.22816, 2.8393, 2.9369, 0.5056, 27.52
1, 0.1500, 16/50, 7.81975, 2.8706, 2.8080, 0.5055, 28.16
1, 0.1500, 17/50, 8.87878, 2.7132, 2.7496, 0.5056, 30.97
1, 0.1500, 18/50, 8.61066, 2.8620, 2.8579, 0.5055, 29.549999999999997
1, 0.1500, 19/50, 10.05080, 2.8526, 2.8372, 0.5055, 31.59
1, 0.1500, 20/50, 10.85959, 2.6875, 2.6768, 0.5055, 35.19
1, 0.1500, 21/50, 11.85388, 3.1349, 3.1417, 0.5055, 29.67
1, 0.1500, 22/50, 11.04714, 2.9901, 2.8839, 0.5055, 32.89
1, 0.1500, 23/50, 12.26662, 3.2160, 3.1610, 0.5055, 30.78
1, 0.1500, 24/50, 11.31381, 3.1477, 3.0898, 0.5055, 32.550000000000004
1, 0.1500, 25/50, 11.14392, 2.8144, 2.8476, 0.5055, 35.370000000000005
1, 0.1500, 26/50, 12.35491, 2.9952, 2.9879, 0.5055, 35.25
1, 0.1500, 27/50, 11.69820, 3.2399, 3.1195, 0.5055, 34.79
1, 0.1500, 28/50, 12.71868, 2.9040, 3.0555, 0.5055, 37.64
1, 0.1500, 29/50, 12.09568, 2.8696, 2.8118, 0.5055, 38.190000000000005
1, 0.1500, 30/50, 11.80912, 2.8069, 2.8473, 0.5055, 38.440000000000005
1, 0.1500, 31/50, 11.11785, 3.0700, 3.0706, 0.5055, 35.76
1, 0.1500, 32/50, 11.81888, 2.9466, 3.0278, 0.5055, 36.64
1, 0.1500, 33/50, 12.67927, 2.8717, 3.0480, 0.5055, 38.26
1, 0.1500, 34/50, 12.29359, 2.8811, 3.0154, 0.5056, 39.12
1, 0.1500, 35/50, 11.65720, 2.8326, 2.7629, 0.5055, 41.339999999999996
1, 0.1500, 36/50, 11.70501, 2.7187, 2.7821, 0.5055, 42.0
1, 0.1500, 37/50, 12.38255, 2.7451, 2.9729, 0.5055, 41.6
1, 0.1500, 38/50, 11.42138, 2.7440, 2.8778, 0.5056, 41.61
1, 0.1500, 39/50, 11.75686, 2.5918, 2.7501, 0.5056, 42.15
1, 0.1500, 40/50, 11.66927, 2.7822, 2.7921, 0.5057, 40.510000000000005
1, 0.1500, 41/50, 11.12653, 2.8027, 2.7586, 0.5055, 40.79
1, 0.1500, 42/50, 11.12467, 2.8280, 2.7287, 0.5058, 42.970000000000006
1, 0.1500, 43/50, 11.31229, 2.8500, 2.7466, 0.5056, 41.69
1, 0.1500, 44/50, 11.49871, 2.9442, 2.8350, 0.5056, 41.68
1, 0.1500, 45/50, 11.14175, 2.7842, 2.7985, 0.5055, 42.86
1, 0.1500, 46/50, 11.24243, 2.7759, 2.7970, 0.5055, 42.32
1, 0.1500, 47/50, 11.29316, 2.8686, 2.9225, 0.5056, 42.86
1, 0.1500, 48/50, 10.97416, 2.7908, 2.7939, 0.5055, 41.97
1, 0.1500, 49/50, 10.84989, 2.9259, 2.7642, 0.5056, 42.18
1, 0.1500, 50/50, 11.05701, 2.8098, 2.7901, 0.506, 42.53
1, 0.2000, 1/50, 0.15712, 4.6328, 4.6326, 0.5383, 1.73
1, 0.2000, 2/50, 0.17768, 4.6006, 4.5986, 0.5635, 1.71
1, 0.2000, 3/50, 0.26380, 4.5569, 4.5539, 0.5689, 2.4299999999999997
1, 0.2000, 4/50, 0.44036, 4.5096, 4.5047, 0.5781, 2.74
1, 0.2000, 5/50, 0.73492, 4.4059, 4.3928, 0.5846, 3.61
1, 0.2000, 6/50, 1.12876, 4.2833, 4.2765, 0.5854, 4.2299999999999995
1, 0.2000, 7/50, 0.84347, 4.2512, 4.2442, 0.5873, 5.609999999999999
1, 0.2000, 8/50, 1.26279, 4.1164, 4.1343, 0.5647, 7.35
1, 0.2000, 9/50, 1.80573, 3.9359, 3.9440, 0.5382, 8.81
1, 0.2000, 10/50, 1.83885, 3.8366, 3.8317, 0.5363, 11.01
1, 0.2000, 11/50, 1.91022, 3.7303, 3.7678, 0.5341, 13.22
1, 0.2000, 12/50, 2.27296, 3.6472, 3.6760, 0.5253, 13.83
1, 0.2000, 13/50, 2.66711, 3.5786, 3.5774, 0.5171, 15.58
1, 0.2000, 14/50, 3.11273, 3.4293, 3.4537, 0.5126, 18.17
1, 0.2000, 15/50, 3.55616, 3.2698, 3.3026, 0.51, 20.46
1, 0.2000, 16/50, 4.94333, 3.3255, 3.2957, 0.5063, 18.57
1, 0.2000, 17/50, 5.20416, 2.9911, 3.0266, 0.5068, 25.72
1, 0.2000, 18/50, 5.02413, 3.0514, 2.9866, 0.5059, 26.1
1, 0.2000, 19/50, 5.82882, 3.1843, 3.0955, 0.5057, 25.53
1, 0.2000, 20/50, 7.26628, 3.0417, 3.0156, 0.5056, 28.22
1, 0.2000, 21/50, 7.66605, 2.8670, 2.8022, 0.5056, 30.37
