seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
3, 1.0000, 24/25, 0.64164, 3.0183, 2.9403, 0.5484, 5.489999999999999
3, 1.0000, 25/25, 0.70120, 2.9797, 2.8464, 0.5261, 7.6899999999999995
4, 1.0000, 1/25, 0.68790, 2.7311, 2.5171, 0.5651, 15.86
4, 1.0000, 2/25, 0.68874, 2.7170, 2.3690, 0.5734, 16.57
4, 1.0000, 3/25, 0.72055, 2.5795, 2.5836, 0.5852, 16.08
4, 1.0000, 4/25, 0.71363, 2.5391, 2.5936, 0.5879, 16.259999999999998
4, 1.0000, 5/25, 0.73071, 2.5729, 2.6523, 0.5804, 23.25
4, 1.0000, 6/25, 0.75913, 2.5930, 2.4705, 0.5695, 18.64
4, 1.0000, 7/25, 0.69330, 3.0167, 2.3867, 0.5763, 19.0
4, 1.0000, 8/25, 0.75450, 2.3696, 2.5247, 0.5621, 18.19
4, 1.0000, 9/25, 0.85837, 3.0301, 2.5686, 0.542, 19.97
4, 1.0000, 10/25, 0.79355, 2.5684, 2.2544, 0.5523, 19.98
4, 1.0000, 11/25, 1.02083, 2.4301, 2.6565, 0.5443, 22.46
4, 1.0000, 12/25, 0.80543, 2.8717, 2.3565, 0.5623, 16.82
4, 1.0000, 13/25, 0.83506, 2.6777, 2.7107, 0.5441, 18.44
4, 1.0000, 14/25, 0.81098, 3.0321, 2.3813, 0.5489, 19.1
4, 1.0000, 15/25, 0.82768, 2.4984, 2.5005, 0.5335, 19.96
4, 1.0000, 16/25, 0.79472, 2.9452, 2.4757, 0.5538, 17.84
4, 1.0000, 17/25, 0.65500, 2.4913, 3.3187, 0.5511, 18.29
4, 1.0000, 18/25, 0.82904, 2.9366, 2.8822, 0.5382, 18.47
4, 1.0000, 19/25, 0.71336, 2.8698, 2.7314, 0.5456, 23.990000000000002
4, 1.0000, 20/25, 0.84166, 3.3808, 2.9223, 0.5511, 12.27
4, 1.0000, 21/25, 0.85679, 2.5231, 2.2532, 0.5215, 27.169999999999998
4, 1.0000, 22/25, 0.70040, 2.5534, 3.2727, 0.5443, 15.72
4, 1.0000, 23/25, 0.88102, 2.9125, 2.4024, 0.5246, 22.21
4, 1.0000, 24/25, 0.91529, 2.3207, 3.2231, 0.5469, 12.2
4, 1.0000, 25/25, 0.58313, 2.5811, 2.6913, 0.5375, 18.21
5, 1.0000, 1/25, 0.69858, 2.6748, 2.5372, 0.5599, 1.39
5, 1.0000, 2/25, 0.70995, 2.7857, 2.7086, 0.5835, 0.06999999999999999
5, 1.0000, 3/25, 0.65235, 2.5635, 2.5433, 0.5936, 0.49
5, 1.0000, 4/25, 0.74410, 2.6941, 2.6194, 0.5761, 0.15
5, 1.0000, 5/25, 0.69053, 2.5861, 2.5483, 0.5795, 1.7000000000000002
5, 1.0000, 6/25, 0.72918, 2.8992, 2.6851, 0.5652, 0.15
5, 1.0000, 7/25, 0.73421, 2.7801, 2.5526, 0.5666, 0.32
5, 1.0000, 8/25, 0.78619, 2.8316, 2.8209, 0.5606, 0.18
5, 1.0000, 9/25, 0.70636, 2.8779, 2.6670, 0.5793, 0.33
5, 1.0000, 10/25, 0.67833, 2.8135, 2.5055, 0.5601, 0.77
5, 1.0000, 11/25, 0.67996, 2.9305, 2.9574, 0.5609, 0.18
5, 1.0000, 12/25, 0.67381, 2.6424, 2.8455, 0.5702, 0.26
5, 1.0000, 13/25, 0.76729, 2.7824, 2.5616, 0.5547, 0.27999999999999997
5, 1.0000, 14/25, 0.72461, 2.7634, 2.7674, 0.5513, 0.26
5, 1.0000, 15/25, 0.68545, 2.9622, 3.1132, 0.5534, 0.11
5, 1.0000, 16/25, 0.77234, 2.9554, 2.6090, 0.5711, 0.22
5, 1.0000, 17/25, 0.67074, 2.7972, 2.6783, 0.5472, 0.18
5, 1.0000, 18/25, 0.65874, 2.9141, 2.5017, 0.5568, 0.47000000000000003
5, 1.0000, 19/25, 0.79103, 3.0632, 2.6986, 0.5459, 0.11
5, 1.0000, 20/25, 0.64303, 2.7179, 2.7213, 0.5637, 0.29
5, 1.0000, 21/25, 0.74904, 2.6240, 2.6541, 0.5393, 0.42
5, 1.0000, 22/25, 0.70271, 2.8477, 2.6074, 0.5427, 0.16999999999999998
5, 1.0000, 23/25, 0.84515, 3.0807, 2.9248, 0.5496, 0.24
5, 1.0000, 24/25, 0.65274, 2.8850, 2.4441, 0.5446, 0.33999999999999997
5, 1.0000, 25/25, 0.61276, 2.7989, 2.9433, 0.5432, 0.06999999999999999
6, 1.0000, 1/25, 0.70965, 2.2267, 2.2836, 0.5543, 3.4099999999999997
6, 1.0000, 2/25, 0.71933, 2.2326, 2.2440, 0.5705, 7.049999999999999
6, 1.0000, 3/25, 0.71272, 2.3586, 2.4055, 0.5852, 4.02
6, 1.0000, 4/25, 0.71828, 2.3645, 2.3670, 0.5839, 1.7399999999999998
6, 1.0000, 5/25, 0.68647, 2.3539, 2.3813, 0.5956, 1.43
6, 1.0000, 6/25, 0.70647, 2.3818, 2.3687, 0.5873, 0.74
6, 1.0000, 7/25, 0.75825, 2.4676, 2.2567, 0.5657, 1.1400000000000001
6, 1.0000, 8/25, 0.70132, 2.4988, 2.4979, 0.5791, 0.43
6, 1.0000, 9/25, 0.68537, 2.4119, 2.4755, 0.5788, 1.49
6, 1.0000, 10/25, 0.67235, 2.3565, 2.3999, 0.5707, 0.59
6, 1.0000, 11/25, 0.66563, 2.4638, 2.3931, 0.5661, 0.7100000000000001
6, 1.0000, 12/25, 0.72987, 2.4155, 2.4591, 0.5506, 0.9299999999999999
6, 1.0000, 13/25, 0.77583, 2.4981, 2.4350, 0.5574, 0.51
6, 1.0000, 14/25, 0.75870, 2.3818, 2.5457, 0.5552, 0.21
6, 1.0000, 15/25, 0.78595, 2.4944, 2.5103, 0.5606, 0.5499999999999999
6, 1.0000, 16/25, 0.83115, 2.4566, 2.4370, 0.5612, 0.54
6, 1.0000, 17/25, 0.71281, 2.5186, 2.4220, 0.565, 0.47000000000000003
6, 1.0000, 18/25, 0.82628, 2.5656, 3.0187, 0.5789, 0.26
6, 1.0000, 19/25, 0.69693, 2.6032, 2.6211, 0.5537, 0.29
6, 1.0000, 20/25, 0.80389, 2.4879, 2.5958, 0.5409, 0.27
6, 1.0000, 21/25, 0.66277, 2.2899, 2.5982, 0.5379, 0.27999999999999997
6, 1.0000, 22/25, 0.86718, 2.9631, 2.4225, 0.5557, 0.35000000000000003
6, 1.0000, 23/25, 0.59483, 2.8151, 2.6762, 0.5747, 0.35000000000000003
6, 1.0000, 24/25, 0.81911, 2.4344, 2.6358, 0.5413, 0.24
6, 1.0000, 25/25, 0.83187, 2.2946, 2.5571, 0.5499, 0.44999999999999996
7, 1.0000, 1/25, 0.72059, 3.4686, 3.0149, 0.548, 6.18
7, 1.0000, 2/25, 0.68767, 2.9249, 2.4698, 0.5716, 11.28
7, 1.0000, 3/25, 0.70120, 2.7659, 2.4087, 0.5786, 11.63
7, 1.0000, 4/25, 0.72067, 2.6298, 2.3490, 0.5926, 6.5600000000000005
7, 1.0000, 5/25, 0.68069, 2.7327, 2.4735, 0.5935, 5.28
7, 1.0000, 6/25, 0.81709, 2.6490, 2.5905, 0.5713, 1.7000000000000002
7, 1.0000, 7/25, 0.71403, 2.7048, 2.5479, 0.5831, 1.18
7, 1.0000, 8/25, 0.78991, 2.6547, 2.4311, 0.5718, 0.1
