seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
2, 0.0000, 1/25, 7.16288, 1.7775, 1.7831, 0.5354, 39.87
2, 0.0000, 2/25, 17.87140, 1.5381, 1.5343, 0.522, 45.839999999999996
2, 0.0000, 3/25, 33.76090, 1.3718, 1.3165, 0.5193, 47.54
2, 0.0000, 4/25, 53.17796, 1.1879, 1.1543, 0.5182, 49.81
2, 0.0000, 5/25, 81.98214, 1.0640, 1.0044, 0.5104, 58.29
2, 0.0000, 6/25, 105.94027, 1.0267, 0.9484, 0.5095, 60.589999999999996
2, 0.0000, 7/25, 125.67886, 0.9048, 0.8975, 0.509, 68.67
2, 0.0000, 8/25, 143.21041, 0.8425, 0.8544, 0.5099, 71.12
2, 0.0000, 9/25, 168.03513, 0.8215, 0.8358, 0.508, 72.36
2, 0.0000, 10/25, 188.12566, 0.8224, 0.7490, 0.5077, 73.03
2, 0.0000, 11/25, 202.05114, 0.8218, 0.8335, 0.5085, 73.69
2, 0.0000, 12/25, 220.04651, 0.7142, 0.7624, 0.5083, 77.41
2, 0.0000, 13/25, 242.72229, 0.6938, 0.7463, 0.508, 80.21000000000001
2, 0.0000, 14/25, 267.23485, 0.7181, 0.6856, 0.5081, 83.0
2, 0.0000, 15/25, 290.63808, 0.7146, 0.7296, 0.5079, 84.25
2, 0.0000, 16/25, 316.63405, 0.7478, 0.6413, 0.5067, 84.64
2, 0.0000, 17/25, 347.79794, 0.7034, 0.7165, 0.5069, 85.08
2, 0.0000, 18/25, 368.16121, 0.6464, 0.6226, 0.5075, 85.34
2, 0.0000, 19/25, 399.01864, 0.6355, 0.6688, 0.5071, 85.67
2, 0.0000, 20/25, 434.54601, 0.6828, 0.6334, 0.5061, 86.11999999999999
2, 0.0000, 21/25, 455.27025, 0.7181, 0.6157, 0.5068, 86.38
2, 0.0000, 22/25, 489.76776, 0.5658, 0.7112, 0.507, 86.35000000000001
2, 0.0000, 23/25, 514.35668, 0.6445, 0.5820, 0.5071, 86.77
2, 0.0000, 24/25, 531.09895, 0.6546, 0.5439, 0.5067, 87.25
2, 0.0000, 25/25, 522.69651, 0.6105, 0.5981, 0.5083, 86.6
2, 0.0500, 1/25, 3.28147, 1.7980, 1.8100, 0.5583, 39.25
2, 0.0500, 2/25, 3.44451, 1.5891, 1.5939, 0.5589, 45.78
2, 0.0500, 3/25, 3.73557, 1.4373, 1.3944, 0.5715, 47.73
2, 0.0500, 4/25, 3.98554, 1.3067, 1.2712, 0.5738, 48.86
2, 0.0500, 5/25, 4.30277, 1.1877, 1.1464, 0.5765, 50.19
2, 0.0500, 6/25, 4.94951, 1.1132, 1.0679, 0.5739, 59.830000000000005
2, 0.0500, 7/25, 4.97618, 0.9977, 0.9715, 0.5817, 61.370000000000005
2, 0.0500, 8/25, 4.75875, 0.9574, 0.9491, 0.5907, 62.519999999999996
2, 0.0500, 9/25, 4.83484, 0.9143, 0.9451, 0.5933, 63.67
2, 0.0500, 10/25, 4.51536, 0.8959, 0.8627, 0.6077, 65.79
2, 0.0500, 11/25, 4.89360, 0.8918, 0.9119, 0.6098, 66.99000000000001
2, 0.0500, 12/25, 4.88829, 0.8518, 0.8681, 0.6164, 70.22
2, 0.0500, 13/25, 4.94424, 0.8077, 0.8322, 0.6223, 73.37
2, 0.0500, 14/25, 5.10078, 0.8029, 0.7819, 0.6265, 74.57000000000001
2, 0.0500, 15/25, 5.34869, 0.8151, 0.8059, 0.6295, 74.14
2, 0.0500, 16/25, 5.37588, 0.8200, 0.8206, 0.6363, 74.15
2, 0.0500, 17/25, 5.24886, 0.7405, 0.7891, 0.6383, 73.3
2, 0.0500, 18/25, 4.87968, 0.7231, 0.7205, 0.6463, 74.9
2, 0.0500, 19/25, 5.81766, 0.7331, 0.7415, 0.6426, 74.1
2, 0.0500, 20/25, 6.22282, 0.7692, 0.7405, 0.6444, 74.42
2, 0.0500, 21/25, 5.41621, 0.7402, 0.6745, 0.6548, 75.7
2, 0.0500, 22/25, 5.32756, 0.6861, 0.7403, 0.6415, 76.33
2, 0.0500, 23/25, 6.05404, 0.7300, 0.6873, 0.6425, 77.91
2, 0.0500, 24/25, 6.27046, 0.6829, 0.6418, 0.6433, 80.73
2, 0.0500, 25/25, 6.49034, 0.6923, 0.6905, 0.64, 85.28
2, 0.1000, 1/25, 1.80537, 1.8335, 1.8410, 0.5857, 40.8
2, 0.1000, 2/25, 2.01619, 1.6215, 1.6294, 0.5938, 44.269999999999996
2, 0.1000, 3/25, 2.20573, 1.4948, 1.4546, 0.6041, 47.160000000000004
2, 0.1000, 4/25, 2.26836, 1.3635, 1.3372, 0.6135, 48.99
2, 0.1000, 5/25, 2.42651, 1.2491, 1.2168, 0.6169, 49.9
2, 0.1000, 6/25, 2.64695, 1.1830, 1.1497, 0.6198, 51.67
2, 0.1000, 7/25, 3.10569, 1.0628, 1.0305, 0.6215, 60.18
2, 0.1000, 8/25, 3.14834, 0.9952, 0.9865, 0.628, 60.9
2, 0.1000, 9/25, 3.14451, 0.9338, 0.9683, 0.6333, 61.77
2, 0.1000, 10/25, 3.21932, 0.9293, 0.9046, 0.6402, 62.56
2, 0.1000, 11/25, 3.36126, 0.9357, 0.9528, 0.6439, 63.349999999999994
2, 0.1000, 12/25, 2.70775, 0.8690, 0.8782, 0.665, 69.51
2, 0.1000, 13/25, 2.71429, 0.8276, 0.8421, 0.6741, 71.05
2, 0.1000, 14/25, 2.88874, 0.8407, 0.8188, 0.6755, 71.08
2, 0.1000, 15/25, 3.11566, 0.8157, 0.7868, 0.6725, 73.17
2, 0.1000, 16/25, 3.21215, 0.7685, 0.7703, 0.6749, 77.06
2, 0.1000, 17/25, 3.46504, 0.7319, 0.7605, 0.6758, 78.8
2, 0.1000, 18/25, 3.70091, 0.6923, 0.6941, 0.6746, 80.04
2, 0.1000, 19/25, 3.60032, 0.7327, 0.7450, 0.6784, 81.08999999999999
2, 0.1000, 20/25, 4.22326, 0.7686, 0.7392, 0.6678, 80.22
2, 0.1000, 21/25, 3.96195, 0.7078, 0.6685, 0.6862, 82.71
2, 0.1000, 22/25, 4.61473, 0.6487, 0.6903, 0.6758, 83.11
2, 0.1000, 23/25, 4.89035, 0.6879, 0.6254, 0.6715, 83.03
2, 0.1000, 24/25, 5.26808, 0.6519, 0.6099, 0.6699, 83.55
2, 0.1000, 25/25, 5.47548, 0.6839, 0.6631, 0.6675, 85.1
2, 0.1500, 1/25, 1.15532, 1.8699, 1.8726, 0.6197, 41.23
2, 0.1500, 2/25, 1.37651, 1.6575, 1.6673, 0.6251, 44.09
2, 0.1500, 3/25, 1.54029, 1.5217, 1.4862, 0.6279, 46.92
2, 0.1500, 4/25, 1.50763, 1.4019, 1.3768, 0.648, 49.05
2, 0.1500, 5/25, 1.59519, 1.2988, 1.2685, 0.6543, 50.260000000000005
2, 0.1500, 6/25, 1.76833, 1.2319, 1.2100, 0.654, 50.42
2, 0.1500, 7/25, 1.99269, 1.1271, 1.0987, 0.6531, 58.41
2, 0.1500, 8/25, 2.36555, 1.0357, 1.0321, 0.6462, 59.0
2, 0.1500, 9/25, 2.47336, 0.9604, 0.9899, 0.6547, 59.330000000000005
2, 0.1500, 10/25, 2.62589, 0.9603, 0.9445, 0.6574, 59.830000000000005
2, 0.1500, 11/25, 2.22322, 0.9310, 0.9396, 0.6757, 61.06
2, 0.1500, 12/25, 2.14994, 0.8909, 0.8903, 0.6826, 65.42999999999999
2, 0.1500, 13/25, 1.96965, 0.8547, 0.8678, 0.6988, 67.4
2, 0.1500, 14/25, 2.30731, 0.8284, 0.8093, 0.6959, 69.27
2, 0.1500, 15/25, 2.47980, 0.8170, 0.8046, 0.6979, 74.02
2, 0.1500, 16/25, 2.66608, 0.7811, 0.7704, 0.6957, 78.14999999999999
2, 0.1500, 17/25, 2.81523, 0.7322, 0.7652, 0.6955, 81.65
2, 0.1500, 18/25, 2.98952, 0.6957, 0.6915, 0.6912, 81.98
2, 0.1500, 19/25, 2.74423, 0.7855, 0.7960, 0.6886, 81.23
2, 0.1500, 20/25, 2.99151, 0.7264, 0.6758, 0.697, 81.94
2, 0.1500, 21/25, 3.09491, 0.7051, 0.6670, 0.7073, 82.35
2, 0.1500, 22/25, 3.19191, 0.6395, 0.6946, 0.7073, 82.57
2, 0.1500, 23/25, 3.51231, 0.6878, 0.6365, 0.7006, 83.35000000000001
2, 0.1500, 24/25, 3.81904, 0.6289, 0.5967, 0.695, 84.13000000000001
2, 0.1500, 25/25, 4.06899, 0.6268, 0.6321, 0.6911, 84.52
2, 0.2000, 1/25, 0.80000, 1.9030, 1.9018, 0.657, 40.97
2, 0.2000, 2/25, 0.99691, 1.6861, 1.6950, 0.6613, 44.75
2, 0.2000, 3/25, 1.09280, 1.5528, 1.5195, 0.6706, 46.5
2, 0.2000, 4/25, 1.19994, 1.4308, 1.4110, 0.6727, 47.93
2, 0.2000, 5/25, 1.34379, 1.3243, 1.2966, 0.672, 48.52
2, 0.2000, 6/25, 1.42586, 1.2525, 1.2340, 0.6785, 49.43
2, 0.2000, 7/25, 1.60615, 1.1676, 1.1347, 0.6789, 53.15
2, 0.2000, 8/25, 1.74494, 1.0698, 1.0686, 0.6784, 58.540000000000006
2, 0.2000, 9/25, 1.86284, 0.9896, 1.0202, 0.6817, 59.540000000000006
2, 0.2000, 10/25, 1.87168, 0.9665, 0.9426, 0.6892, 59.550000000000004
2, 0.2000, 11/25, 1.87337, 0.9445, 0.9483, 0.6978, 60.160000000000004
2, 0.2000, 12/25, 2.16774, 0.9022, 0.9027, 0.6949, 60.370000000000005
2, 0.2000, 13/25, 2.07284, 0.8402, 0.8556, 0.7101, 60.980000000000004
2, 0.2000, 14/25, 2.25344, 0.8314, 0.8127, 0.7082, 63.260000000000005
2, 0.2000, 15/25, 2.54685, 0.8287, 0.8178, 0.7068, 66.5
2, 0.2000, 16/25, 2.27472, 0.7852, 0.7825, 0.7185, 73.64
2, 0.2000, 17/25, 2.42750, 0.7762, 0.7928, 0.7152, 74.03
2, 0.2000, 18/25, 2.05181, 0.7201, 0.7259, 0.7082, 75.22999999999999
2, 0.2000, 19/25, 2.33830, 0.7410, 0.7201, 0.7238, 75.47
2, 0.2000, 20/25, 2.80620, 0.7207, 0.6754, 0.7164, 75.55
2, 0.2000, 21/25, 2.96231, 0.7290, 0.6656, 0.7168, 75.59
2, 0.2000, 22/25, 3.10781, 0.6415, 0.6762, 0.7158, 75.81
2, 0.2000, 23/25, 3.25230, 0.6945, 0.6383, 0.7167, 76.79
2, 0.2000, 24/25, 3.20816, 0.6484, 0.6055, 0.7182, 77.36
2, 0.2000, 25/25, 3.31179, 0.6665, 0.6521, 0.7165, 78.07
2, 0.2500, 1/25, 0.66312, 1.9302, 1.9308, 0.6711, 40.86
2, 0.2500, 2/25, 0.80067, 1.7140, 1.7230, 0.6829, 44.57
2, 0.2500, 3/25, 0.81439, 1.5890, 1.5607, 0.7, 45.93
2, 0.2500, 4/25, 0.88266, 1.4688, 1.4494, 0.7085, 48.089999999999996
2, 0.2500, 5/25, 1.01857, 1.3583, 1.3294, 0.7023, 48.64
2, 0.2500, 6/25, 1.14793, 1.2846, 1.2669, 0.6986, 48.449999999999996
2, 0.2500, 7/25, 1.27877, 1.1987, 1.1638, 0.6937, 48.78
2, 0.2500, 8/25, 1.37669, 1.1015, 1.1056, 0.6973, 56.66
2, 0.2500, 9/25, 1.47429, 1.0177, 1.0559, 0.7, 57.97
2, 0.2500, 10/25, 1.57050, 1.0005, 0.9930, 0.7057, 58.17
2, 0.2500, 11/25, 1.53469, 0.9670, 0.9714, 0.7124, 58.599999999999994
2, 0.2500, 12/25, 1.63994, 0.9130, 0.9221, 0.7129, 58.68
2, 0.2500, 13/25, 1.65479, 0.8649, 0.8783, 0.7202, 59.86
2, 0.2500, 14/25, 1.77903, 0.8464, 0.8238, 0.7195, 64.55
2, 0.2500, 15/25, 1.42402, 0.8631, 0.8521, 0.7333, 73.95
2, 0.2500, 16/25, 1.66813, 0.7994, 0.8008, 0.7366, 75.2
2, 0.2500, 17/25, 1.91667, 0.7812, 0.7969, 0.7345, 75.22999999999999
2, 0.2500, 18/25, 2.21107, 0.7308, 0.7421, 0.7295, 75.26
2, 0.2500, 19/25, 2.08121, 0.7140, 0.7125, 0.7301, 75.64
2, 0.2500, 20/25, 2.16833, 0.7031, 0.6801, 0.7341, 75.68
2, 0.2500, 21/25, 2.29223, 0.7116, 0.6801, 0.7378, 76.03
2, 0.2500, 22/25, 2.56330, 0.6314, 0.6666, 0.7302, 76.02
2, 0.2500, 23/25, 2.77074, 0.7315, 0.6899, 0.7288, 76.23
2, 0.2500, 24/25, 2.81670, 0.6441, 0.6080, 0.7294, 76.3
2, 0.2500, 25/25, 2.65004, 0.6735, 0.6823, 0.7291, 77.14999999999999
2, 0.3000, 1/25, 0.42965, 1.9862, 1.9811, 0.7078, 33.019999999999996
2, 0.3000, 2/25, 0.65900, 1.7422, 1.7514, 0.7059, 46.03
2, 0.3000, 3/25, 0.74428, 1.6050, 1.5744, 0.7144, 45.050000000000004
2, 0.3000, 4/25, 0.75265, 1.4844, 1.4638, 0.7308, 47.46
2, 0.3000, 5/25, 0.87317, 1.3820, 1.3566, 0.7213, 47.32
2, 0.3000, 6/25, 0.97351, 1.3079, 1.2903, 0.7198, 47.88
2, 0.3000, 7/25, 1.02672, 1.2271, 1.1947, 0.7208, 48.39
2, 0.3000, 8/25, 1.06069, 1.1339, 1.1432, 0.727, 53.169999999999995
2, 0.3000, 9/25, 1.14684, 1.0523, 1.0934, 0.7299, 58.199999999999996
2, 0.3000, 10/25, 1.20380, 1.0191, 1.0005, 0.7332, 58.68
2, 0.3000, 11/25, 1.26651, 0.9772, 0.9822, 0.7339, 58.709999999999994
2, 0.3000, 12/25, 1.43449, 0.9207, 0.9222, 0.7345, 58.84
2, 0.3000, 13/25, 1.44725, 0.8782, 0.8878, 0.7389, 63.28
2, 0.3000, 14/25, 1.57165, 0.8607, 0.8438, 0.7423, 66.59
2, 0.3000, 15/25, 1.54408, 0.8330, 0.8292, 0.7469, 69.17999999999999
2, 0.3000, 16/25, 1.30089, 0.8228, 0.8087, 0.7667, 73.58
2, 0.3000, 17/25, 1.57655, 0.8153, 0.8203, 0.7654, 74.55000000000001
2, 0.3000, 18/25, 1.72712, 0.7459, 0.7451, 0.7592, 75.1
2, 0.3000, 19/25, 1.67949, 0.7309, 0.7323, 0.7664, 75.67
2, 0.3000, 20/25, 1.81750, 0.7125, 0.6831, 0.7683, 75.99000000000001
2, 0.3000, 21/25, 1.91797, 0.7317, 0.6838, 0.7688, 76.2
2, 0.3000, 22/25, 2.05479, 0.6524, 0.6819, 0.7649, 76.19
2, 0.3000, 23/25, 2.13611, 0.7115, 0.6685, 0.7606, 76.34
2, 0.3000, 24/25, 2.12233, 0.6590, 0.6215, 0.7726, 77.62
2, 0.3000, 25/25, 2.28032, 0.6831, 0.6756, 0.7665, 77.68
2, 0.3500, 1/25, 0.35578, 2.0095, 2.0044, 0.7298, 35.839999999999996
2, 0.3500, 2/25, 0.55704, 1.7702, 1.7817, 0.7232, 44.37
2, 0.3500, 3/25, 0.70145, 1.6268, 1.5986, 0.7186, 42.11
2, 0.3500, 4/25, 0.62791, 1.5073, 1.4889, 0.7498, 44.64
2, 0.3500, 5/25, 0.68833, 1.4049, 1.3786, 0.7517, 46.36
2, 0.3500, 6/25, 0.76853, 1.3302, 1.3147, 0.7473, 47.73
2, 0.3500, 7/25, 0.87397, 1.2474, 1.2152, 0.7396, 47.93
2, 0.3500, 8/25, 0.94211, 1.1532, 1.1625, 0.7439, 48.71
2, 0.3500, 9/25, 1.00729, 1.0778, 1.1176, 0.7444, 57.34
2, 0.3500, 10/25, 1.05730, 1.0417, 1.0236, 0.7493, 57.92
2, 0.3500, 11/25, 1.21553, 0.9980, 1.0018, 0.7425, 57.709999999999994
2, 0.3500, 12/25, 1.18619, 0.9516, 0.9524, 0.7526, 60.45
2, 0.3500, 13/25, 1.23793, 0.8925, 0.9009, 0.7576, 65.22
2, 0.3500, 14/25, 1.06549, 0.8905, 0.8679, 0.7696, 67.06
2, 0.3500, 15/25, 1.20644, 0.8558, 0.8420, 0.774, 72.43
2, 0.3500, 16/25, 1.29106, 0.8457, 0.8285, 0.7735, 71.98
2, 0.3500, 17/25, 1.21069, 0.8892, 0.8946, 0.777, 71.56
2, 0.3500, 18/25, 1.34545, 0.7528, 0.7350, 0.7779, 74.22
2, 0.3500, 19/25, 1.52070, 0.7433, 0.7421, 0.7806, 75.55
2, 0.3500, 20/25, 1.54494, 0.7246, 0.7085, 0.7848, 75.5
2, 0.3500, 21/25, 1.63413, 0.7522, 0.7057, 0.7838, 75.59
2, 0.3500, 22/25, 2.00719, 0.6965, 0.7362, 0.7773, 75.37
2, 0.3500, 23/25, 2.11771, 0.7645, 0.7190, 0.7649, 75.05
2, 0.3500, 24/25, 2.06466, 0.6761, 0.6271, 0.7712, 75.82
2, 0.3500, 25/25, 1.81376, 0.6833, 0.6521, 0.7866, 77.09
2, 0.4000, 1/25, 0.26003, 2.0595, 2.0591, 0.7547, 34.489999999999995
2, 0.4000, 2/25, 0.39028, 1.8279, 1.8320, 0.7643, 44.99
2, 0.4000, 3/25, 0.46377, 1.6733, 1.6474, 0.7708, 43.11
2, 0.4000, 4/25, 0.56652, 1.5253, 1.5091, 0.7621, 41.79
2, 0.4000, 5/25, 0.62529, 1.4159, 1.3903, 0.7616, 41.9
2, 0.4000, 6/25, 0.69231, 1.3534, 1.3361, 0.7627, 44.22
2, 0.4000, 7/25, 0.71778, 1.2688, 1.2381, 0.7675, 47.38
2, 0.4000, 8/25, 0.74189, 1.1784, 1.1849, 0.7736, 48.49
2, 0.4000, 9/25, 0.79453, 1.1012, 1.1425, 0.7783, 54.620000000000005
2, 0.4000, 10/25, 0.82971, 1.0637, 1.0515, 0.7804, 58.32000000000001
2, 0.4000, 11/25, 1.08678, 1.0200, 1.0221, 0.7601, 58.089999999999996
2, 0.4000, 12/25, 1.16759, 0.9586, 0.9550, 0.7588, 60.209999999999994
2, 0.4000, 13/25, 0.86381, 0.9373, 0.9445, 0.7957, 66.72
2, 0.4000, 14/25, 0.86673, 0.9178, 0.9060, 0.7938, 67.81
2, 0.4000, 15/25, 0.93317, 0.8762, 0.8622, 0.7978, 67.92
2, 0.4000, 16/25, 1.00696, 0.8386, 0.8271, 0.803, 69.53
2, 0.4000, 17/25, 1.10226, 0.8078, 0.8172, 0.8007, 70.7
2, 0.4000, 18/25, 1.18066, 0.7643, 0.7458, 0.7996, 71.7
2, 0.4000, 19/25, 1.30033, 0.7595, 0.7656, 0.797, 73.53
2, 0.4000, 20/25, 1.43348, 0.7423, 0.7188, 0.7956, 74.76
2, 0.4000, 21/25, 1.47710, 0.7325, 0.7318, 0.7949, 75.52
2, 0.4000, 22/25, 1.57131, 0.7235, 0.7772, 0.7895, 75.08
2, 0.4000, 23/25, 1.18661, 0.7412, 0.7235, 0.8068, 75.85
2, 0.4000, 24/25, 1.25759, 0.6817, 0.6420, 0.8062, 76.6
2, 0.4000, 25/25, 1.52014, 0.7414, 0.6927, 0.8083, 76.72
2, 0.4500, 1/25, 0.21127, 2.0816, 2.0817, 0.7658, 32.46
2, 0.4500, 2/25, 0.31549, 1.8604, 1.8646, 0.7867, 44.51
2, 0.4500, 3/25, 0.38875, 1.7054, 1.6792, 0.7888, 42.51
2, 0.4500, 4/25, 0.46678, 1.5530, 1.5403, 0.7832, 41.15
2, 0.4500, 5/25, 0.55658, 1.4424, 1.4171, 0.7754, 40.150000000000006
2, 0.4500, 6/25, 0.58979, 1.3803, 1.3619, 0.7762, 41.19
2, 0.4500, 7/25, 0.61821, 1.2921, 1.2615, 0.782, 45.410000000000004
2, 0.4500, 8/25, 0.65244, 1.2091, 1.2157, 0.785, 47.949999999999996
2, 0.4500, 9/25, 0.71082, 1.1317, 1.1738, 0.7841, 48.309999999999995
2, 0.4500, 10/25, 0.75165, 1.0973, 1.0898, 0.7866, 54.559999999999995
2, 0.4500, 11/25, 0.78347, 1.0444, 1.0532, 0.7914, 59.03
2, 0.4500, 12/25, 0.79662, 1.0057, 1.0035, 0.7938, 61.529999999999994
2, 0.4500, 13/25, 0.88831, 0.9419, 0.9454, 0.7908, 63.6
2, 0.4500, 14/25, 0.78470, 0.9477, 0.9360, 0.7955, 69.56
2, 0.4500, 15/25, 1.03702, 0.8827, 0.8660, 0.7874, 66.39
2, 0.4500, 16/25, 1.02290, 0.8438, 0.8348, 0.7997, 66.8
2, 0.4500, 17/25, 0.97679, 0.8398, 0.8448, 0.7965, 68.33
2, 0.4500, 18/25, 1.17020, 0.7925, 0.7814, 0.7974, 69.82000000000001
2, 0.4500, 19/25, 1.15781, 0.7697, 0.7659, 0.8015, 70.45
2, 0.4500, 20/25, 1.28526, 0.7714, 0.7346, 0.7973, 74.42
2, 0.4500, 21/25, 1.10016, 0.7918, 0.7755, 0.8092, 75.79
2, 0.4500, 22/25, 0.97463, 0.7586, 0.7904, 0.8069, 75.94999999999999
2, 0.4500, 23/25, 1.10249, 0.7589, 0.7313, 0.8212, 76.6
2, 0.4500, 24/25, 1.22346, 0.6865, 0.6445, 0.8141, 76.91
2, 0.4500, 25/25, 1.39248, 0.7105, 0.6826, 0.8111, 76.84
2, 0.5000, 1/25, 0.16312, 2.1029, 2.1022, 0.7719, 30.759999999999998
2, 0.5000, 2/25, 0.29457, 1.8734, 1.8802, 0.7908, 44.78
2, 0.5000, 3/25, 0.30986, 1.7390, 1.7160, 0.8088, 42.730000000000004
2, 0.5000, 4/25, 0.35094, 1.6015, 1.5835, 0.8133, 39.839999999999996
2, 0.5000, 5/25, 0.38268, 1.4978, 1.4731, 0.8126, 39.94
2, 0.5000, 6/25, 0.42267, 1.4290, 1.4109, 0.8136, 39.96
2, 0.5000, 7/25, 0.47882, 1.3301, 1.3023, 0.8115, 41.05
2, 0.5000, 8/25, 0.54935, 1.2442, 1.2491, 0.8047, 44.4
2, 0.5000, 9/25, 0.59568, 1.1732, 1.2082, 0.8044, 47.31
2, 0.5000, 10/25, 0.58509, 1.1420, 1.1334, 0.8146, 51.690000000000005
2, 0.5000, 11/25, 0.63418, 1.1064, 1.1046, 0.8086, 57.010000000000005
2, 0.5000, 12/25, 0.61310, 1.0450, 1.0427, 0.8156, 62.06
2, 0.5000, 13/25, 0.57340, 1.0060, 1.0142, 0.8265, 65.14999999999999
2, 0.5000, 14/25, 0.60736, 1.0135, 0.9903, 0.8253, 64.01
2, 0.5000, 15/25, 0.78133, 0.9243, 0.9047, 0.8145, 64.55
2, 0.5000, 16/25, 0.69685, 0.8949, 0.8851, 0.8193, 65.84
2, 0.5000, 17/25, 0.81262, 0.8871, 0.8899, 0.8135, 66.66
2, 0.5000, 18/25, 0.86529, 0.8198, 0.8071, 0.8172, 68.67
2, 0.5000, 19/25, 0.84624, 0.8176, 0.8113, 0.828, 70.91
2, 0.5000, 20/25, 1.02964, 0.8150, 0.7845, 0.8188, 71.03
2, 0.5000, 21/25, 1.00434, 0.8375, 0.8172, 0.8158, 69.87
2, 0.5000, 22/25, 0.82199, 0.7523, 0.7790, 0.8266, 75.18
2, 0.5000, 23/25, 1.01651, 0.7859, 0.7515, 0.8247, 73.88
2, 0.5000, 24/25, 1.16417, 0.7135, 0.6746, 0.8192, 75.66000000000001
2, 0.5000, 25/25, 1.17013, 0.7216, 0.7153, 0.8204, 76.49000000000001
2, 0.5500, 1/25, 0.13078, 2.1254, 2.1242, 0.7755, 28.57
2, 0.5500, 2/25, 0.17852, 1.9551, 1.9582, 0.8247, 37.25
2, 0.5500, 3/25, 0.27094, 1.7748, 1.7516, 0.8166, 41.39
2, 0.5500, 4/25, 0.28766, 1.6385, 1.6238, 0.8298, 39.86
2, 0.5500, 5/25, 0.33571, 1.5332, 1.5044, 0.8241, 39.28
2, 0.5500, 6/25, 0.35970, 1.4565, 1.4386, 0.8269, 39.48
2, 0.5500, 7/25, 0.39302, 1.3628, 1.3374, 0.8255, 39.56
2, 0.5500, 8/25, 0.42719, 1.2911, 1.2978, 0.8262, 40.56
2, 0.5500, 9/25, 0.45642, 1.2203, 1.2621, 0.8272, 45.540000000000006
2, 0.5500, 10/25, 0.46380, 1.1941, 1.1882, 0.8321, 48.5
2, 0.5500, 11/25, 0.46295, 1.1444, 1.1470, 0.834, 52.66
2, 0.5500, 12/25, 0.48401, 1.0827, 1.0821, 0.8343, 58.879999999999995
2, 0.5500, 13/25, 0.51845, 1.0421, 1.0471, 0.8334, 62.74999999999999
2, 0.5500, 14/25, 0.65814, 0.9828, 0.9610, 0.8294, 61.45
2, 0.5500, 15/25, 0.62831, 0.9455, 0.9280, 0.836, 62.09
2, 0.5500, 16/25, 0.66639, 0.9026, 0.8922, 0.8394, 64.85
2, 0.5500, 17/25, 0.70442, 0.8787, 0.8885, 0.8352, 66.81
2, 0.5500, 18/25, 0.69977, 0.8429, 0.8343, 0.8365, 67.16
2, 0.5500, 19/25, 0.84871, 0.8475, 0.8495, 0.8249, 66.71000000000001
2, 0.5500, 20/25, 0.56065, 0.8542, 0.8445, 0.8521, 74.3
2, 0.5500, 21/25, 0.84894, 0.8025, 0.7729, 0.8336, 71.19
2, 0.5500, 22/25, 0.91145, 0.7342, 0.7779, 0.8367, 72.6
2, 0.5500, 23/25, 1.00633, 0.7677, 0.7522, 0.8354, 75.44
2, 0.5500, 24/25, 1.07274, 0.7117, 0.6636, 0.8308, 75.89
2, 0.5500, 25/25, 1.13811, 0.7075, 0.7075, 0.8282, 76.21
2, 0.6000, 1/25, 0.11264, 2.1417, 2.1399, 0.7734, 22.6
2, 0.6000, 2/25, 0.13610, 2.0049, 2.0107, 0.8324, 44.06
2, 0.6000, 3/25, 0.21748, 1.8175, 1.7957, 0.8329, 41.77
2, 0.6000, 4/25, 0.22793, 1.6819, 1.6676, 0.846, 39.57
2, 0.6000, 5/25, 0.27359, 1.5659, 1.5401, 0.8372, 39.28
2, 0.6000, 6/25, 0.29429, 1.4879, 1.4698, 0.8409, 39.410000000000004
2, 0.6000, 7/25, 0.32468, 1.3953, 1.3702, 0.8388, 39.35
2, 0.6000, 8/25, 0.36739, 1.3136, 1.3172, 0.8347, 39.58
2, 0.6000, 9/25, 0.38679, 1.2425, 1.2820, 0.8393, 42.730000000000004
2, 0.6000, 10/25, 0.38530, 1.2146, 1.2132, 0.8498, 46.650000000000006
2, 0.6000, 11/25, 0.41299, 1.1765, 1.1765, 0.847, 48.93
2, 0.6000, 12/25, 0.40962, 1.1229, 1.1172, 0.8537, 57.54
2, 0.6000, 13/25, 0.40386, 1.0805, 1.0839, 0.8546, 65.12
2, 0.6000, 14/25, 0.52374, 1.0127, 0.9958, 0.8478, 64.13
2, 0.6000, 15/25, 0.58573, 0.9599, 0.9498, 0.8449, 65.03999999999999
2, 0.6000, 16/25, 0.61390, 0.9188, 0.9069, 0.8456, 65.81
2, 0.6000, 17/25, 0.57479, 0.9274, 0.9313, 0.8513, 67.01
2, 0.6000, 18/25, 0.64751, 0.8642, 0.8530, 0.8489, 67.54
2, 0.6000, 19/25, 0.71305, 0.8389, 0.8362, 0.846, 67.01
2, 0.6000, 20/25, 0.74186, 0.8281, 0.8056, 0.8461, 67.56
2, 0.6000, 21/25, 0.78566, 0.8164, 0.7907, 0.8466, 68.11
2, 0.6000, 22/25, 0.74380, 0.8127, 0.8287, 0.8434, 68.28
2, 0.6000, 23/25, 0.73490, 0.8070, 0.7839, 0.85, 76.52
2, 0.6000, 24/25, 0.88846, 0.7630, 0.6957, 0.8351, 76.52
2, 0.6000, 25/25, 0.92565, 0.7386, 0.7254, 0.8414, 75.44
