seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
2, 0.0000, 1/25, 8.01663, 1.5706, 1.5915, 0.5167, 37.85
2, 0.0000, 2/25, 34.41515, 1.0743, 1.1109, 0.5116, 60.529999999999994
2, 0.0000, 3/25, 105.85894, 0.8056, 0.7809, 0.5081, 72.76
2, 0.0000, 4/25, 222.87333, 0.4746, 0.5653, 0.5056, 83.28999999999999
2, 0.0000, 5/25, 341.28432, 0.4002, 0.3736, 0.5042, 88.72
2, 0.0000, 6/25, 436.24766, 0.3560, 0.3378, 0.5024, 91.66
2, 0.0000, 7/25, 497.33056, 0.3235, 0.3122, 0.5018, 94.58
2, 0.0000, 8/25, 549.07018, 0.1960, 0.2597, 0.5021, 95.3
2, 0.0000, 9/25, 619.84229, 0.1941, 0.2247, 0.5012, 95.43
2, 0.0000, 10/25, 668.80383, 0.1374, 0.2173, 0.5011, 96.28999999999999
2, 0.0000, 11/25, 711.61136, 0.1811, 0.1481, 0.5019, 96.73
2, 0.0000, 12/25, 729.96486, 0.1205, 0.1777, 0.5009, 96.96000000000001
2, 0.0000, 13/25, 794.56705, 0.1011, 0.1435, 0.5019, 97.34
2, 0.0000, 14/25, 836.49423, 0.0995, 0.1182, 0.5009, 97.47
2, 0.0000, 15/25, 892.13544, 0.0895, 0.1133, 0.5004, 97.76
2, 0.0000, 16/25, 952.45864, 0.1096, 0.1376, 0.5006, 97.75
2, 0.0000, 17/25, 1016.32380, 0.1772, 0.1747, 0.5009, 97.8
2, 0.0000, 18/25, 1068.74095, 0.1714, 0.1381, 0.5007, 97.76
2, 0.0000, 19/25, 1133.38650, 0.1438, 0.2001, 0.5006, 97.91
2, 0.0000, 20/25, 1215.38176, 0.1337, 0.1789, 0.5008, 98.15
2, 0.0000, 21/25, 1207.32031, 0.1343, 0.1448, 0.5005, 98.24000000000001
2, 0.0000, 22/25, 1301.00237, 0.1084, 0.1342, 0.5011, 98.15
2, 0.0000, 23/25, 1388.10393, 0.2148, 0.1645, 0.5007, 98.21
2, 0.0000, 24/25, 1430.78796, 0.1108, 0.1064, 0.5009, 98.24000000000001
2, 0.0000, 25/25, 1452.78916, 0.1797, 0.1806, 0.501, 98.38
2, 0.0500, 1/25, 3.71204, 1.5784, 1.6030, 0.542, 38.22
2, 0.0500, 2/25, 4.50395, 1.1746, 1.1914, 0.5509, 54.98
2, 0.0500, 3/25, 5.14156, 0.9819, 0.9684, 0.5625, 58.93000000000001
2, 0.0500, 4/25, 6.43918, 0.7458, 0.7721, 0.5608, 74.87
2, 0.0500, 5/25, 7.15153, 0.6234, 0.6189, 0.5594, 85.63
2, 0.0500, 6/25, 7.54462, 0.4868, 0.5186, 0.56, 87.13
2, 0.0500, 7/25, 7.48285, 0.4443, 0.4479, 0.5676, 88.3
2, 0.0500, 8/25, 7.90466, 0.3403, 0.3629, 0.569, 89.36
2, 0.0500, 9/25, 8.01683, 0.3089, 0.3085, 0.5763, 96.06
2, 0.0500, 10/25, 8.11866, 0.2402, 0.2883, 0.5775, 97.14
2, 0.0500, 11/25, 8.22772, 0.2304, 0.2132, 0.5874, 97.81
2, 0.0500, 12/25, 8.46257, 0.1673, 0.1878, 0.5985, 97.95
2, 0.0500, 13/25, 8.50937, 0.1759, 0.1567, 0.6077, 98.04
2, 0.0500, 14/25, 7.94227, 0.1599, 0.1611, 0.616, 98.17
2, 0.0500, 15/25, 9.05109, 0.1467, 0.1336, 0.6179, 97.82
2, 0.0500, 16/25, 8.25770, 0.1286, 0.1235, 0.6367, 98.37
2, 0.0500, 17/25, 9.06050, 0.0998, 0.1468, 0.647, 98.32
2, 0.0500, 18/25, 8.48671, 0.2014, 0.1442, 0.6415, 98.31
2, 0.0500, 19/25, 8.60737, 0.1194, 0.1947, 0.649, 98.49
2, 0.0500, 20/25, 9.83635, 0.1438, 0.1345, 0.657, 98.32
2, 0.0500, 21/25, 8.12625, 0.1109, 0.1389, 0.6622, 98.55000000000001
2, 0.0500, 22/25, 8.28528, 0.1067, 0.0636, 0.6644, 98.54
2, 0.0500, 23/25, 7.44457, 0.1383, 0.0607, 0.6821, 98.78
2, 0.0500, 24/25, 8.20199, 0.0859, 0.0618, 0.6825, 98.72999999999999
2, 0.0500, 25/25, 8.11331, 0.1353, 0.0648, 0.6821, 98.75
2, 0.1000, 1/25, 2.21325, 1.6119, 1.6367, 0.5738, 38.59
2, 0.1000, 2/25, 2.67426, 1.2263, 1.2410, 0.5866, 51.190000000000005
2, 0.1000, 3/25, 2.82826, 1.0599, 1.0448, 0.6013, 56.18
2, 0.1000, 4/25, 3.10305, 0.8741, 0.8957, 0.6098, 63.11
2, 0.1000, 5/25, 3.73293, 0.7364, 0.7407, 0.599, 79.80000000000001
2, 0.1000, 6/25, 4.24392, 0.5855, 0.6228, 0.5999, 86.0
2, 0.1000, 7/25, 4.52602, 0.5176, 0.5268, 0.6021, 86.87
2, 0.1000, 8/25, 4.75420, 0.3989, 0.4272, 0.6082, 87.51
2, 0.1000, 9/25, 5.06307, 0.3735, 0.3706, 0.6142, 87.88
2, 0.1000, 10/25, 4.54012, 0.2929, 0.3391, 0.6404, 96.72
2, 0.1000, 11/25, 4.51998, 0.2986, 0.2918, 0.6642, 97.78999999999999
2, 0.1000, 12/25, 4.87325, 0.2212, 0.2335, 0.6685, 98.07000000000001
2, 0.1000, 13/25, 5.29550, 0.2019, 0.1915, 0.6704, 98.24000000000001
2, 0.1000, 14/25, 6.91536, 0.1952, 0.2084, 0.6548, 97.54
2, 0.1000, 15/25, 6.15044, 0.1483, 0.1271, 0.6686, 98.35000000000001
2, 0.1000, 16/25, 6.00454, 0.1317, 0.1482, 0.6823, 98.33
2, 0.1000, 17/25, 5.89047, 0.1249, 0.1491, 0.7047, 98.49
2, 0.1000, 18/25, 6.29751, 0.1992, 0.1526, 0.6958, 98.26
2, 0.1000, 19/25, 6.44359, 0.1268, 0.1842, 0.7105, 98.61
2, 0.1000, 20/25, 6.19528, 0.1416, 0.1492, 0.716, 98.34
2, 0.1000, 21/25, 5.77770, 0.1077, 0.1107, 0.7144, 98.61999999999999
2, 0.1000, 22/25, 6.45980, 0.1062, 0.0721, 0.7123, 98.55000000000001
2, 0.1000, 23/25, 6.16671, 0.1393, 0.0703, 0.7315, 98.71
2, 0.1000, 24/25, 6.18604, 0.0970, 0.0710, 0.7391, 98.72999999999999
2, 0.1000, 25/25, 6.32579, 0.1327, 0.0837, 0.7403, 98.72999999999999
2, 0.1500, 1/25, 1.47088, 1.6533, 1.6766, 0.604, 38.84
2, 0.1500, 2/25, 1.85591, 1.2915, 1.3034, 0.6197, 49.120000000000005
2, 0.1500, 3/25, 1.87778, 1.1304, 1.1150, 0.6376, 53.06999999999999
2, 0.1500, 4/25, 2.05297, 0.9484, 0.9679, 0.6437, 58.919999999999995
2, 0.1500, 5/25, 2.34360, 0.8294, 0.8417, 0.6432, 65.0
2, 0.1500, 6/25, 2.69684, 0.6791, 0.7214, 0.646, 81.39
2, 0.1500, 7/25, 2.98560, 0.5948, 0.6103, 0.6488, 86.74
2, 0.1500, 8/25, 3.31475, 0.4595, 0.4840, 0.6509, 87.06
2, 0.1500, 9/25, 3.71168, 0.4135, 0.4101, 0.6558, 86.99
2, 0.1500, 10/25, 3.94004, 0.3267, 0.3952, 0.6676, 87.98
2, 0.1500, 11/25, 3.41620, 0.3423, 0.3392, 0.698, 97.28
2, 0.1500, 12/25, 4.13734, 0.2549, 0.2756, 0.6883, 97.68
2, 0.1500, 13/25, 4.62773, 0.2492, 0.2514, 0.6881, 97.72
2, 0.1500, 14/25, 4.50286, 0.1950, 0.2097, 0.7027, 98.32
2, 0.1500, 15/25, 4.30706, 0.1677, 0.1615, 0.7199, 98.48
2, 0.1500, 16/25, 3.67109, 0.1865, 0.1853, 0.7463, 98.44000000000001
2, 0.1500, 17/25, 4.39594, 0.1593, 0.1887, 0.732, 98.2
2, 0.1500, 18/25, 4.61447, 0.2207, 0.1615, 0.7307, 98.46000000000001
2, 0.1500, 19/25, 5.01914, 0.1512, 0.1928, 0.7482, 98.58
2, 0.1500, 20/25, 5.42560, 0.1373, 0.1665, 0.7429, 98.33
2, 0.1500, 21/25, 4.76662, 0.1222, 0.1354, 0.7523, 98.6
2, 0.1500, 22/25, 4.66140, 0.1283, 0.0807, 0.73, 98.56
2, 0.1500, 23/25, 4.08310, 0.1312, 0.0853, 0.7716, 98.74000000000001
2, 0.1500, 24/25, 4.63072, 0.1057, 0.0798, 0.7752, 98.75
2, 0.1500, 25/25, 4.61131, 0.1492, 0.0931, 0.7816, 98.69
2, 0.2000, 1/25, 1.02388, 1.6875, 1.7110, 0.6394, 39.050000000000004
2, 0.2000, 2/25, 1.35715, 1.3266, 1.3388, 0.653, 45.12
2, 0.2000, 3/25, 1.43921, 1.1632, 1.1527, 0.6633, 49.58
2, 0.2000, 4/25, 1.54809, 0.9938, 1.0108, 0.6739, 57.4
2, 0.2000, 5/25, 1.74995, 0.8645, 0.8803, 0.6733, 60.83
2, 0.2000, 6/25, 1.98754, 0.7187, 0.7625, 0.679, 67.93
2, 0.2000, 7/25, 2.16930, 0.6417, 0.6624, 0.6859, 85.39999999999999
2, 0.2000, 8/25, 2.48376, 0.5185, 0.5443, 0.6879, 86.3
2, 0.2000, 9/25, 2.36107, 0.4553, 0.4537, 0.7098, 87.76
2, 0.2000, 10/25, 2.40809, 0.3844, 0.4162, 0.7287, 95.62
2, 0.2000, 11/25, 2.99347, 0.3555, 0.3505, 0.717, 93.02
2, 0.2000, 12/25, 3.55109, 0.2837, 0.2943, 0.7141, 97.05
2, 0.2000, 13/25, 3.51580, 0.2650, 0.2600, 0.7282, 97.78999999999999
2, 0.2000, 14/25, 3.02386, 0.2489, 0.2581, 0.7574, 98.52
2, 0.2000, 15/25, 2.93447, 0.2340, 0.2354, 0.7745, 98.39
2, 0.2000, 16/25, 3.48222, 0.2307, 0.2543, 0.7618, 98.2
2, 0.2000, 17/25, 3.92647, 0.1686, 0.2096, 0.767, 98.32
2, 0.2000, 18/25, 4.16031, 0.2043, 0.1689, 0.7656, 98.48
2, 0.2000, 19/25, 4.33911, 0.1662, 0.2327, 0.7827, 98.50999999999999
2, 0.2000, 20/25, 5.00064, 0.1825, 0.1885, 0.7798, 98.05
2, 0.2000, 21/25, 4.35197, 0.1439, 0.1491, 0.7863, 98.59
2, 0.2000, 22/25, 3.84718, 0.1363, 0.1044, 0.77, 98.71
2, 0.2000, 23/25, 3.61736, 0.1635, 0.1167, 0.7872, 98.49
2, 0.2000, 24/25, 3.61966, 0.1264, 0.1157, 0.8064, 98.69
2, 0.2000, 25/25, 4.15649, 0.1697, 0.1532, 0.8119, 98.71
2, 0.2500, 1/25, 0.72636, 1.7250, 1.7539, 0.6745, 36.36
2, 0.2500, 2/25, 1.07247, 1.3697, 1.3798, 0.6802, 45.050000000000004
2, 0.2500, 3/25, 1.10653, 1.2188, 1.2103, 0.698, 48.55
2, 0.2500, 4/25, 1.19949, 1.0464, 1.0627, 0.6993, 52.17
2, 0.2500, 5/25, 1.32311, 0.9219, 0.9402, 0.7036, 59.28
2, 0.2500, 6/25, 1.43163, 0.7930, 0.8358, 0.7097, 61.47
2, 0.2500, 7/25, 1.58953, 0.7137, 0.7396, 0.7171, 68.16
2, 0.2500, 8/25, 1.73630, 0.5859, 0.6108, 0.7188, 85.97
2, 0.2500, 9/25, 2.01111, 0.5144, 0.5162, 0.7153, 86.89
2, 0.2500, 10/25, 1.80843, 0.4317, 0.4698, 0.7564, 91.21000000000001
2, 0.2500, 11/25, 2.15588, 0.3932, 0.3906, 0.7546, 92.77
2, 0.2500, 12/25, 2.48913, 0.3245, 0.3330, 0.749, 95.52000000000001
2, 0.2500, 13/25, 3.43432, 0.3040, 0.3022, 0.7148, 96.81
2, 0.2500, 14/25, 3.16695, 0.2733, 0.2913, 0.7483, 98.08
2, 0.2500, 15/25, 2.66963, 0.2476, 0.2544, 0.7724, 98.36
2, 0.2500, 16/25, 2.72068, 0.2184, 0.2458, 0.7871, 98.47
2, 0.2500, 17/25, 3.14193, 0.1684, 0.1979, 0.7784, 98.48
2, 0.2500, 18/25, 2.65902, 0.2456, 0.2103, 0.793, 98.67
2, 0.2500, 19/25, 2.51803, 0.1820, 0.2316, 0.804, 98.77
2, 0.2500, 20/25, 3.52608, 0.1611, 0.1802, 0.8058, 98.47
2, 0.2500, 21/25, 3.71383, 0.1364, 0.1581, 0.8058, 98.68
2, 0.2500, 22/25, 3.70845, 0.1456, 0.1082, 0.8056, 98.46000000000001
2, 0.2500, 23/25, 3.40322, 0.1562, 0.1346, 0.8261, 98.74000000000001
2, 0.2500, 24/25, 3.33954, 0.1099, 0.1047, 0.8247, 98.65
2, 0.2500, 25/25, 3.32242, 0.1734, 0.1314, 0.8185, 98.46000000000001
2, 0.3000, 1/25, 0.55058, 1.7616, 1.7887, 0.7053, 34.55
2, 0.3000, 2/25, 0.80919, 1.4132, 1.4245, 0.7193, 46.5
2, 0.3000, 3/25, 0.94100, 1.2421, 1.2360, 0.7223, 47.53
2, 0.3000, 4/25, 0.97926, 1.0745, 1.0914, 0.7288, 50.49
2, 0.3000, 5/25, 1.06526, 0.9513, 0.9700, 0.7306, 59.11
2, 0.3000, 6/25, 1.10998, 0.8208, 0.8627, 0.7439, 60.3
2, 0.3000, 7/25, 1.22250, 0.7436, 0.7686, 0.7477, 66.97
2, 0.3000, 8/25, 1.39186, 0.6210, 0.6465, 0.7522, 84.94
2, 0.3000, 9/25, 1.60675, 0.5473, 0.5500, 0.7483, 86.69
2, 0.3000, 10/25, 1.85015, 0.4388, 0.4895, 0.7574, 87.56
2, 0.3000, 11/25, 1.81228, 0.4359, 0.4380, 0.7874, 93.78999999999999
2, 0.3000, 12/25, 1.86517, 0.3558, 0.3771, 0.7935, 97.45
2, 0.3000, 13/25, 2.33245, 0.3256, 0.3354, 0.7629, 95.61
2, 0.3000, 14/25, 2.73950, 0.2971, 0.2976, 0.7602, 97.50999999999999
2, 0.3000, 15/25, 2.56261, 0.2500, 0.2532, 0.7819, 98.28
2, 0.3000, 16/25, 2.00339, 0.2728, 0.3052, 0.8106, 98.19
2, 0.3000, 17/25, 1.85706, 0.2301, 0.2569, 0.8255, 98.61999999999999
2, 0.3000, 18/25, 2.98950, 0.2703, 0.2192, 0.8127, 97.94
2, 0.3000, 19/25, 2.81709, 0.1862, 0.2319, 0.8138, 98.49
2, 0.3000, 20/25, 2.67387, 0.1712, 0.1734, 0.8281, 98.6
2, 0.3000, 21/25, 3.33034, 0.1621, 0.1885, 0.8084, 98.41
2, 0.3000, 22/25, 2.99081, 0.1445, 0.1221, 0.8349, 98.59
2, 0.3000, 23/25, 2.93765, 0.1950, 0.1605, 0.8326, 98.63
2, 0.3000, 24/25, 2.87078, 0.1334, 0.1441, 0.8375, 98.6
2, 0.3000, 25/25, 2.82229, 0.1816, 0.1622, 0.8484, 98.69
2, 0.3500, 1/25, 0.48096, 1.7778, 1.8031, 0.7256, 33.72
2, 0.3500, 2/25, 0.68211, 1.4406, 1.4511, 0.7431, 47.13
2, 0.3500, 3/25, 0.78405, 1.2755, 1.2707, 0.7471, 45.7
2, 0.3500, 4/25, 0.84971, 1.1013, 1.1191, 0.7486, 49.69
2, 0.3500, 5/25, 0.90224, 0.9780, 0.9978, 0.7551, 58.08
2, 0.3500, 6/25, 1.01769, 0.8420, 0.8839, 0.7637, 59.72
2, 0.3500, 7/25, 1.15235, 0.7670, 0.7903, 0.7618, 63.28
2, 0.3500, 8/25, 1.07852, 0.6545, 0.6741, 0.7895, 76.5
2, 0.3500, 9/25, 1.13119, 0.5915, 0.5972, 0.7906, 80.66
2, 0.3500, 10/25, 1.20488, 0.4975, 0.5400, 0.808, 85.09
2, 0.3500, 11/25, 1.35521, 0.4523, 0.4644, 0.8124, 88.06
2, 0.3500, 12/25, 1.62373, 0.4007, 0.4170, 0.8103, 90.19
2, 0.3500, 13/25, 1.68554, 0.3642, 0.3809, 0.8026, 96.52
2, 0.3500, 14/25, 1.93266, 0.3240, 0.3275, 0.8099, 97.96000000000001
2, 0.3500, 15/25, 2.17104, 0.2748, 0.2716, 0.8151, 97.95
2, 0.3500, 16/25, 2.44828, 0.2504, 0.2967, 0.8191, 98.18
2, 0.3500, 17/25, 1.87670, 0.2774, 0.3019, 0.8428, 98.29
2, 0.3500, 18/25, 2.40602, 0.2634, 0.2255, 0.8258, 98.3
2, 0.3500, 19/25, 2.51372, 0.1915, 0.2468, 0.8331, 98.50999999999999
2, 0.3500, 20/25, 2.84049, 0.1902, 0.2179, 0.8371, 98.32
2, 0.3500, 21/25, 2.74402, 0.1647, 0.1834, 0.8364, 98.37
2, 0.3500, 22/25, 1.96630, 0.1863, 0.1558, 0.8351, 98.68
2, 0.3500, 23/25, 2.53792, 0.1906, 0.1770, 0.8378, 98.44000000000001
2, 0.3500, 24/25, 2.15621, 0.1558, 0.1455, 0.859, 98.69
2, 0.3500, 25/25, 2.33942, 0.1644, 0.1701, 0.8563, 98.72999999999999
2, 0.4000, 1/25, 0.41681, 1.7844, 1.8141, 0.7434, 26.19
2, 0.4000, 2/25, 0.57387, 1.4737, 1.4844, 0.7618, 45.78
2, 0.4000, 3/25, 0.60730, 1.3236, 1.3211, 0.7787, 43.03
2, 0.4000, 4/25, 0.67667, 1.1784, 1.1928, 0.7793, 49.95
2, 0.4000, 5/25, 0.81558, 1.0338, 1.0537, 0.7647, 57.11000000000001
2, 0.4000, 6/25, 0.73391, 0.9038, 0.9470, 0.784, 59.29
2, 0.4000, 7/25, 0.78793, 0.8185, 0.8420, 0.7965, 60.36
2, 0.4000, 8/25, 0.89591, 0.6925, 0.7121, 0.8011, 72.89
2, 0.4000, 9/25, 1.10022, 0.6093, 0.6102, 0.7855, 78.48
2, 0.4000, 10/25, 1.13137, 0.5162, 0.5593, 0.8051, 78.94
2, 0.4000, 11/25, 1.15913, 0.5058, 0.5170, 0.8184, 84.39999999999999
2, 0.4000, 12/25, 0.91961, 0.4634, 0.4814, 0.8459, 93.27
2, 0.4000, 13/25, 1.27985, 0.3999, 0.4255, 0.816, 93.23
2, 0.4000, 14/25, 1.31264, 0.3854, 0.3959, 0.8186, 90.95
2, 0.4000, 15/25, 1.44901, 0.3178, 0.3299, 0.8299, 96.76
2, 0.4000, 16/25, 1.55064, 0.3000, 0.3337, 0.8391, 98.19
2, 0.4000, 17/25, 1.62335, 0.3200, 0.3454, 0.844, 97.49
2, 0.4000, 18/25, 1.36312, 0.3001, 0.2848, 0.8656, 98.32
2, 0.4000, 19/25, 1.59966, 0.2476, 0.2865, 0.8651, 98.44000000000001
2, 0.4000, 20/25, 2.01986, 0.2295, 0.2506, 0.8552, 98.14
2, 0.4000, 21/25, 2.18731, 0.2275, 0.2567, 0.8518, 98.13
2, 0.4000, 22/25, 2.50187, 0.1940, 0.2223, 0.8457, 97.95
2, 0.4000, 23/25, 1.97206, 0.1961, 0.1987, 0.853, 98.44000000000001
2, 0.4000, 24/25, 1.90892, 0.1940, 0.1869, 0.8582, 98.46000000000001
2, 0.4000, 25/25, 2.26214, 0.1997, 0.2125, 0.856, 98.48
2, 0.4500, 1/25, 0.33836, 1.8082, 1.8349, 0.7671, 25.779999999999998
2, 0.4500, 2/25, 0.45302, 1.5116, 1.5220, 0.7873, 44.22
2, 0.4500, 3/25, 0.53848, 1.3716, 1.3695, 0.7926, 49.47
2, 0.4500, 4/25, 0.54661, 1.2091, 1.2247, 0.805, 49.11
2, 0.4500, 5/25, 0.60286, 1.0695, 1.0871, 0.799, 57.25
2, 0.4500, 6/25, 0.67351, 0.9325, 0.9723, 0.8018, 59.589999999999996
2, 0.4500, 7/25, 0.70231, 0.8450, 0.8681, 0.8176, 60.370000000000005
2, 0.4500, 8/25, 0.77060, 0.7146, 0.7329, 0.8251, 71.57
2, 0.4500, 9/25, 0.89639, 0.6366, 0.6373, 0.8211, 77.22
2, 0.4500, 10/25, 0.86617, 0.5629, 0.5958, 0.8407, 77.66999999999999
2, 0.4500, 11/25, 0.88266, 0.5204, 0.5281, 0.8531, 80.5
2, 0.4500, 12/25, 0.92571, 0.4763, 0.4961, 0.8488, 89.85
2, 0.4500, 13/25, 0.97738, 0.4122, 0.4317, 0.8533, 88.56
2, 0.4500, 14/25, 1.08488, 0.3782, 0.3808, 0.8574, 90.45
2, 0.4500, 15/25, 1.29648, 0.3701, 0.3739, 0.8491, 93.74
2, 0.4500, 16/25, 1.22172, 0.3205, 0.3609, 0.8596, 97.39
2, 0.4500, 17/25, 1.51223, 0.3142, 0.3239, 0.8595, 97.44
2, 0.4500, 18/25, 1.31873, 0.3012, 0.2911, 0.8702, 98.07000000000001
2, 0.4500, 19/25, 1.36100, 0.2761, 0.3012, 0.878, 98.50999999999999
2, 0.4500, 20/25, 1.60164, 0.2364, 0.2311, 0.8688, 98.38
2, 0.4500, 21/25, 1.77941, 0.2200, 0.2358, 0.8702, 98.27
2, 0.4500, 22/25, 1.57989, 0.1977, 0.1927, 0.8683, 98.61999999999999
2, 0.4500, 23/25, 1.64550, 0.2093, 0.2066, 0.8754, 98.65
2, 0.4500, 24/25, 1.68098, 0.2021, 0.2004, 0.8716, 98.46000000000001
2, 0.4500, 25/25, 1.67992, 0.2083, 0.2262, 0.8771, 98.45
2, 0.5000, 1/25, 0.28044, 1.8433, 1.8686, 0.7848, 24.6
2, 0.5000, 2/25, 0.37693, 1.5547, 1.5637, 0.81, 40.18
2, 0.5000, 3/25, 0.44065, 1.4019, 1.4013, 0.818, 47.9
2, 0.5000, 4/25, 0.47097, 1.2517, 1.2662, 0.8221, 45.989999999999995
2, 0.5000, 5/25, 0.50379, 1.1322, 1.1514, 0.823, 56.8
2, 0.5000, 6/25, 0.50971, 0.9845, 1.0289, 0.8309, 57.50999999999999
2, 0.5000, 7/25, 0.54410, 0.8969, 0.9207, 0.8404, 59.209999999999994
2, 0.5000, 8/25, 0.58191, 0.7779, 0.7941, 0.8429, 60.77
2, 0.5000, 9/25, 0.62909, 0.6940, 0.6958, 0.84, 74.53
2, 0.5000, 10/25, 0.83412, 0.6026, 0.6349, 0.828, 77.39
2, 0.5000, 11/25, 0.57880, 0.5931, 0.6039, 0.8689, 79.55
2, 0.5000, 12/25, 0.76234, 0.4936, 0.5098, 0.8603, 83.65
2, 0.5000, 13/25, 0.91879, 0.4366, 0.4530, 0.8483, 87.68
2, 0.5000, 14/25, 1.23393, 0.4421, 0.4545, 0.84, 87.41
2, 0.5000, 15/25, 0.99162, 0.3560, 0.3777, 0.8634, 88.67
2, 0.5000, 16/25, 0.87146, 0.3663, 0.4029, 0.8864, 94.45
2, 0.5000, 17/25, 0.90805, 0.3434, 0.3446, 0.8948, 98.18
2, 0.5000, 18/25, 1.05258, 0.3089, 0.3186, 0.8918, 98.19
2, 0.5000, 19/25, 1.10732, 0.2796, 0.3081, 0.8876, 98.35000000000001
2, 0.5000, 20/25, 0.98884, 0.2756, 0.2777, 0.892, 98.61
2, 0.5000, 21/25, 0.97815, 0.2746, 0.2839, 0.899, 98.56
2, 0.5000, 22/25, 1.20046, 0.2152, 0.2340, 0.8936, 98.25
2, 0.5000, 23/25, 1.23065, 0.2174, 0.2077, 0.8972, 98.42999999999999
2, 0.5000, 24/25, 1.28487, 0.1973, 0.1899, 0.9028, 98.67
2, 0.5000, 25/25, 1.32538, 0.2049, 0.1965, 0.9021, 98.79
2, 0.5500, 1/25, 0.22817, 1.8848, 1.9057, 0.8028, 27.060000000000002
2, 0.5500, 2/25, 0.33099, 1.5893, 1.5979, 0.822, 39.01
2, 0.5500, 3/25, 0.37903, 1.4424, 1.4425, 0.8326, 49.419999999999995
2, 0.5500, 4/25, 0.41349, 1.2991, 1.3121, 0.8381, 47.11
2, 0.5500, 5/25, 0.41896, 1.1605, 1.1781, 0.835, 50.13999999999999
2, 0.5500, 6/25, 0.43776, 1.0326, 1.0750, 0.8483, 55.55
2, 0.5500, 7/25, 0.45863, 0.9535, 0.9773, 0.855, 58.809999999999995
2, 0.5500, 8/25, 0.49101, 0.8338, 0.8511, 0.865, 59.99
2, 0.5500, 9/25, 0.58429, 0.7425, 0.7516, 0.8531, 68.35
2, 0.5500, 10/25, 0.61946, 0.6480, 0.6846, 0.8653, 73.52
2, 0.5500, 11/25, 0.58397, 0.5941, 0.6127, 0.8793, 78.42
2, 0.5500, 12/25, 0.75338, 0.5407, 0.5548, 0.8695, 79.24
2, 0.5500, 13/25, 0.73652, 0.4625, 0.4807, 0.8718, 86.26
2, 0.5500, 14/25, 0.76788, 0.4321, 0.4376, 0.8749, 88.18
2, 0.5500, 15/25, 0.76610, 0.3889, 0.4007, 0.8885, 89.29
2, 0.5500, 16/25, 1.12919, 0.3880, 0.4392, 0.86, 88.08
2, 0.5500, 17/25, 0.95574, 0.3438, 0.3520, 0.8938, 95.47
2, 0.5500, 18/25, 1.02720, 0.3305, 0.3167, 0.9014, 97.98
2, 0.5500, 19/25, 1.12351, 0.2950, 0.3308, 0.901, 98.27
2, 0.5500, 20/25, 1.12718, 0.2706, 0.2828, 0.9009, 98.52
2, 0.5500, 21/25, 1.20050, 0.2684, 0.2894, 0.9014, 98.53
2, 0.5500, 22/25, 1.18148, 0.2267, 0.2484, 0.9015, 98.44000000000001
2, 0.5500, 23/25, 1.18138, 0.2285, 0.2368, 0.9059, 98.61999999999999
2, 0.5500, 24/25, 1.23375, 0.2116, 0.2019, 0.914, 98.74000000000001
2, 0.5500, 25/25, 1.29081, 0.2117, 0.2380, 0.9117, 98.7
2, 0.6000, 1/25, 0.18273, 1.9184, 1.9413, 0.814, 22.29
2, 0.6000, 2/25, 0.25008, 1.6497, 1.6577, 0.846, 37.86
2, 0.6000, 3/25, 0.29641, 1.4915, 1.4933, 0.8527, 46.36
2, 0.6000, 4/25, 0.33936, 1.3422, 1.3579, 0.8559, 46.26
2, 0.6000, 5/25, 0.35105, 1.2095, 1.2261, 0.8648, 49.04
2, 0.6000, 6/25, 0.34344, 1.0847, 1.1254, 0.8753, 54.669999999999995
2, 0.6000, 7/25, 0.36238, 1.0028, 1.0253, 0.8814, 55.95
2, 0.6000, 8/25, 0.39262, 0.8819, 0.8985, 0.8843, 59.3
2, 0.6000, 9/25, 0.45741, 0.7886, 0.7951, 0.8862, 69.47
2, 0.6000, 10/25, 0.45628, 0.7215, 0.7596, 0.8864, 71.81
2, 0.6000, 11/25, 0.47876, 0.6446, 0.6612, 0.8928, 78.13
2, 0.6000, 12/25, 0.54831, 0.5688, 0.5805, 0.89, 78.21000000000001
2, 0.6000, 13/25, 0.59858, 0.5016, 0.5227, 0.8865, 78.85
2, 0.6000, 14/25, 0.65468, 0.4612, 0.4670, 0.885, 88.05
2, 0.6000, 15/25, 0.73683, 0.3962, 0.4209, 0.8852, 88.36
2, 0.6000, 16/25, 0.70264, 0.4180, 0.4470, 0.8952, 88.94
2, 0.6000, 17/25, 0.80814, 0.3919, 0.3916, 0.897, 90.78
2, 0.6000, 18/25, 0.76817, 0.3528, 0.3531, 0.9045, 93.57
2, 0.6000, 19/25, 0.71754, 0.3447, 0.3680, 0.9153, 98.61
2, 0.6000, 20/25, 0.75615, 0.3071, 0.3191, 0.9129, 98.66
2, 0.6000, 21/25, 0.85443, 0.3093, 0.3185, 0.9035, 98.39
2, 0.6000, 22/25, 0.80301, 0.2534, 0.2764, 0.9102, 98.56
2, 0.6000, 23/25, 0.79490, 0.2710, 0.2681, 0.9224, 98.76
2, 0.6000, 24/25, 0.76536, 0.2614, 0.2446, 0.9264, 98.79
2, 0.6000, 25/25, 0.99941, 0.2327, 0.2475, 0.9205, 98.64
2, 0.6500, 1/25, 0.14732, 1.9631, 1.9883, 0.8163, 19.81
