seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.6000, 17/25, 0.96300, 1.1254, 2.7106, 0.5436, 61.8
1, 0.6000, 18/25, 0.85511, 1.1832, 2.1510, 0.5378, 74.13
1, 0.6000, 19/25, 1.04824, 1.0433, 2.8441, 0.5253, 63.51
1, 0.6000, 20/25, 0.77268, 1.1778, 1.9498, 0.5394, 80.08
1, 0.6000, 21/25, 0.92094, 1.0916, 2.0081, 0.5285, 88.26
1, 0.6000, 22/25, 1.04626, 0.9141, 3.0834, 0.5314, 83.21
1, 0.6000, 23/25, 0.71063, 0.9107, 3.0856, 0.5329, 88.75
1, 0.6000, 24/25, 0.69766, 0.9844, 3.4348, 0.5335, 88.83
1, 0.6000, 25/25, 0.81243, 0.9151, 2.3667, 0.529, 85.68
1, 0.8000, 1/25, 0.72864, 1.9969, 2.1894, 0.5486, 17.79
1, 0.8000, 2/25, 0.74113, 1.8155, 2.0534, 0.5742, 31.75
1, 0.8000, 3/25, 0.69884, 1.6854, 2.3052, 0.5787, 44.56
1, 0.8000, 4/25, 0.70693, 1.5895, 2.5393, 0.5686, 40.26
1, 0.8000, 5/25, 0.72431, 1.6426, 1.7541, 0.5665, 41.760000000000005
1, 0.8000, 6/25, 0.74199, 1.6040, 2.2075, 0.5616, 40.26
1, 0.8000, 7/25, 0.77671, 1.5640, 2.1334, 0.5703, 52.89
1, 0.8000, 8/25, 0.84918, 1.4467, 1.7683, 0.5488, 55.58
1, 0.8000, 9/25, 0.79396, 1.4228, 1.8619, 0.5584, 51.83
1, 0.8000, 10/25, 0.64235, 1.6475, 2.0512, 0.5679, 44.9
1, 0.8000, 11/25, 0.87941, 1.5093, 2.1409, 0.5551, 49.72
1, 0.8000, 12/25, 0.78692, 1.4186, 2.1277, 0.5457, 63.13999999999999
1, 0.8000, 13/25, 0.72622, 1.4859, 2.1959, 0.5514, 58.209999999999994
1, 0.8000, 14/25, 0.75164, 1.3488, 2.1684, 0.5452, 60.540000000000006
1, 0.8000, 15/25, 0.60808, 1.2599, 2.0476, 0.5525, 68.24
1, 0.8000, 16/25, 0.81029, 1.1905, 1.5479, 0.5611, 69.31
1, 0.8000, 17/25, 0.78566, 1.0654, 2.3143, 0.5608, 73.42999999999999
1, 0.8000, 18/25, 0.73264, 1.1580, 2.1605, 0.5421, 65.53999999999999
1, 0.8000, 19/25, 0.80709, 1.1747, 1.7936, 0.5459, 62.839999999999996
1, 0.8000, 20/25, 0.73745, 1.2625, 2.1598, 0.541, 71.97
1, 0.8000, 21/25, 1.05070, 1.0407, 1.9728, 0.5415, 72.35000000000001
1, 0.8000, 22/25, 0.86301, 1.0432, 2.0733, 0.5455, 81.67999999999999
1, 0.8000, 23/25, 0.62004, 1.2279, 1.9418, 0.5343, 65.42
1, 0.8000, 24/25, 0.57583, 1.1965, 2.0934, 0.547, 79.99000000000001
1, 0.8000, 25/25, 0.71573, 1.1613, 1.9812, 0.5431, 82.22
1, 1.0000, 1/25, 0.69993, 2.4630, 2.4058, 0.5585, 12.57
1, 1.0000, 2/25, 0.65260, 2.5225, 2.4184, 0.5847, 12.35
1, 1.0000, 3/25, 0.69149, 2.6617, 2.4506, 0.5838, 8.05
1, 1.0000, 4/25, 0.67454, 2.6437, 2.4660, 0.5912, 5.34
1, 1.0000, 5/25, 0.68416, 2.5863, 2.5001, 0.5697, 4.67
1, 1.0000, 6/25, 0.75924, 2.4882, 2.7003, 0.5624, 5.41
1, 1.0000, 7/25, 0.73754, 2.5749, 2.6769, 0.5652, 2.77
1, 1.0000, 8/25, 0.67659, 2.4090, 2.0955, 0.5593, 19.5
1, 1.0000, 9/25, 0.67369, 2.7071, 2.6981, 0.5728, 9.29
1, 1.0000, 10/25, 0.69906, 2.8755, 2.8642, 0.5667, 12.280000000000001
1, 1.0000, 11/25, 0.74136, 2.4173, 2.3843, 0.5652, 16.98
1, 1.0000, 12/25, 0.60865, 2.6836, 2.6629, 0.5712, 14.24
1, 1.0000, 13/25, 0.87558, 2.9207, 2.5932, 0.5376, 12.76
1, 1.0000, 14/25, 0.61364, 2.4142, 2.2324, 0.5597, 14.19
1, 1.0000, 15/25, 0.68599, 2.5161, 2.4794, 0.5486, 14.249999999999998
1, 1.0000, 16/25, 0.78334, 2.8792, 2.4261, 0.5507, 13.4
1, 1.0000, 17/25, 0.70391, 2.3735, 2.3866, 0.5436, 7.88
1, 1.0000, 18/25, 0.80717, 2.4037, 2.3808, 0.5419, 14.069999999999999
1, 1.0000, 19/25, 0.72875, 2.2624, 2.3456, 0.5363, 8.89
1, 1.0000, 20/25, 0.75961, 2.4215, 2.5040, 0.5423, 8.61
1, 1.0000, 21/25, 0.59632, 2.3122, 2.0907, 0.5648, 19.040000000000003
1, 1.0000, 22/25, 0.68569, 2.3957, 2.6708, 0.5365, 18.26
1, 1.0000, 23/25, 0.70212, 2.1802, 2.5594, 0.5301, 4.75
1, 1.0000, 24/25, 0.54828, 2.7681, 2.6314, 0.5603, 21.58
1, 1.0000, 25/25, 0.71439, 2.5324, 2.4110, 0.5593, 6.29
2, 0.0000, 1/25, 9.85712, 1.7344, 1.9162, 0.4562, 34.67
2, 0.0000, 2/25, 28.13410, 1.3059, 1.5929, 0.4797, 52.68000000000001
2, 0.0000, 3/25, 48.36543, 1.1035, 1.4387, 0.4846, 62.9
2, 0.0000, 4/25, 86.21602, 0.8780, 1.1809, 0.4887, 73.79
